conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23179	The Moral Importance of the Party Platform	Daniel Weinstock	McGill University
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23430	Do Partisans Have Special Political Obligations?	Matteo Bonotti	Politics Discipline, School of Social Sciences, Monash University
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23434	Partisanship Beyond Parties	Jonathan White	The London School of Economics & Political Science
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23473	Partisanship and the Normative Argument for Direct Democracy within Parties	Fabio Wolkenstein	Aarhus Universitet
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23477	Participation as Representation: A Constructivist Perspective on New Modes of Intra-party Democracy	Mario Gavenda	University of Vienna
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23496	Defending Political Parties in a Context of Scepticism and Devaluation: A Scrutiny of Hans Kelsen's Contribution	Sandrine Baume	Université de Lausanne
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23530	Are Parties Indispensable to a Democratic Polity?	Paul Lucardie	Rijksuniversiteit Groningen
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23530	Are Parties Indispensable to a Democratic Polity?	Gerrit Voerman	Rijksuniversiteit Groningen
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23535	Is there a Role for Political Parties in International Politics?	Ben Crum	Vrije Universiteit Amsterdam
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23542	Conceptualising Political Parties – Different Theoretical Perspectives	John Erik Fossum	Universitetet i Oslo
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23568	Partisans and their Doubles	Lea Ypi	The London School of Economics & Political Science
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23592	Will versus Reason: The Populist and Technocratic Challenge to Party Democracy	Daniele Caramani	University of Zurich
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23621	Trouble from the Start? Early Conceptualisations of the Political Party	Anne Heyer	Carlos III-Juan March Institute of Social Sciences – IC3JM
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23675	Populism, Technocracy and the Critique of Party Democracy	Carlo Invernizzi Accetti	Sciences Po Paris
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23675	Populism, Technocracy and the Critique of Party Democracy	Christopher Bickerton	University of Cambridge
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23687	The ‘No Member Party’ – A Normative and Empirical Perspective	Gerrit Voerman	Rijksuniversiteit Groningen
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23687	The ‘No Member Party’ – A Normative and Empirical Perspective	Oscar Mazzoleni	Université de Lausanne
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23766	Partisanship and Political Affection: The Normative and Epistemic Functions of Partisan Discourse	Astrid Séville	Ludwig-Maximilians-Universität München – LMU
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	23975	The Social Function of Agonism? Parties as Vehicles for Deliberation	Ronald Tinnevelt	Radboud Universiteit Nijmegen
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	24109	Internal Party Democracy: Criteria for Assessment	Goran Cular	University of Zagreb
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	24109	Internal Party Democracy: Criteria for Assessment	Višeslav Raos	University of Zagreb
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	24109	Internal Party Democracy: Criteria for Assessment	Dario Nikic Cakar	University of Zagreb
90	js-2015	2314	Political Theory and Parties: Towards a Conceptual and Normative Appraisal of Political Parties	24132	The Juridification of Party Politics: On the Legal Status and Functions of Political Parties	Ingrid van Biezen	Departments of Political Science and Public Administration, Universiteit Leiden
90	js-2015	2327	Pragmatic Approaches to Peacebuilding	22703	Policing After Peace	Guy Ben Porat	Ben-Gurion University of the Negev
90	js-2015	2327	Pragmatic Approaches to Peacebuilding	23451	Effectiveness and Emancipation in the Local Turn: Identifying the Essential Features for Local Governance Contributions to Sustainable Peace	Hanna Leonardsson	University of Gothenburg
90	js-2015	2327	Pragmatic Approaches to Peacebuilding	23536	Pragmatic Peacebuilding: Making Peace between Problem Solvers and Critical Thinkers	Peter Dixon	University of Cambridge
90	js-2015	2327	Pragmatic Approaches to Peacebuilding	23557	Engaging with the Victor’s Peace? A Pragmatic Role for Outsiders in Post-Victory Transitions	Giulia Piccolino	Loughborough University
90	js-2015	2327	Pragmatic Approaches to Peacebuilding	23558	Between Banyans and Battle Scenes: Contestation in Pragmatic Peacebuilding and Beyond	Lisbeth Zimmermann	Peace Research Institute Frankfurt
90	js-2015	2327	Pragmatic Approaches to Peacebuilding	23558	Between Banyans and Battle Scenes: Contestation in Pragmatic Peacebuilding and Beyond	Jonas Wolff	Peace Research Institute Frankfurt
90	js-2015	2327	Pragmatic Approaches to Peacebuilding	23564	'Post-Liberal Peace' and the Crisis of International Authority	Peter Finkenbusch	Freie Universität Berlin
90	js-2015	2327	Pragmatic Approaches to Peacebuilding	23600	Escaping Friction: Practices of Creating Non-Frictional Space in Sierra Leone	Lise Philipsen	University of Copenhagen
90	js-2015	2327	Pragmatic Approaches to Peacebuilding	23874	The Pragmatic as Neutral? The Politics of Knowledge Production and Research Partnerships	Briony Jones	University of Warwick
90	js-2015	2327	Pragmatic Approaches to Peacebuilding	23874	The Pragmatic as Neutral? The Politics of Knowledge Production and Research Partnerships	Laurent Goetschel	University of Basel
90	js-2015	2327	Pragmatic Approaches to Peacebuilding	23934	Transition of Rebels in Politics: Necessity or Impediment for Peace Building?	Dane Taleski	Central European University
90	js-2015	2327	Pragmatic Approaches to Peacebuilding	23983	Domestic Political Dynamics of Peacebuilding: Bringing Power Back In	Carrie Manning	Georgia State University
90	js-2015	2327	Pragmatic Approaches to Peacebuilding	23985	Pragmatic Peacebuilding after the Epistemological Critique of Liberalism: Governance without Peace?	Pol Bargues Pedreny	University of Westminster
90	js-2015	2327	Pragmatic Approaches to Peacebuilding	23992	‘Bottom up’ Statebuilding and Liberal Paradoxes	Louise Wiuff Moe	Helmut-Schmidt-University/University of the Armed Forces Hamburg
90	js-2015	2327	Pragmatic Approaches to Peacebuilding	24084	Quid Ethical Retreat? A Decolonial Critique of Pragmatic & Liberal Peace- & Statebuilding	Olivia Umurerwa Rutazibwa	University of Portsmouth
90	js-2015	2330	Design and Non-Design in Policy-Making: When and How Policy Design Matters	22756	Mechanism-Based Policy Design: Expanding Designers’ Toolkit	Bruno Dente	Politecnico di Milano
90	js-2015	2330	Design and Non-Design in Policy-Making: When and How Policy Design Matters	22756	Mechanism-Based Policy Design: Expanding Designers’ Toolkit	Simone Busetti	Politecnico di Milano
90	js-2015	2330	Design and Non-Design in Policy-Making: When and How Policy Design Matters	23013	Making Sense of Coherence in Policy Success and Failure: Designing and Implementing Rail Franchising Policy in the UK, Germany and Italy	Marco Di Giulio	Università degli Studi di Genova
90	js-2015	2330	Design and Non-Design in Policy-Making: When and How Policy Design Matters	23124	Challenges to Designing EU Roma Policy	Zora Popova	European Centre for Minority Issues
90	js-2015	2330	Design and Non-Design in Policy-Making: When and How Policy Design Matters	23427	Policy Design and Non-Design: Towards a Spectrum of Policy Formulation Types	Michael Howlett	Simon Fraser University
90	js-2015	2330	Design and Non-Design in Policy-Making: When and How Policy Design Matters	23460	Policy Design in the Digital Age: Instruments, Actors and Spaces	Amanda Clarke	Carleton University
90	js-2015	2330	Design and Non-Design in Policy-Making: When and How Policy Design Matters	23460	Policy Design in the Digital Age: Instruments, Actors and Spaces	Jonathan Craft	University of Toronto
90	js-2015	2330	Design and Non-Design in Policy-Making: When and How Policy Design Matters	23493	Understanding How and Why Policy Design can Matter: The Case of Governance Reforms in Higher Education in Comparative Perspective	Giliberto Capano	Università di Bologna
90	js-2015	2330	Design and Non-Design in Policy-Making: When and How Policy Design Matters	23504	The Influence of the Chicago School on the Commission’s Guidelines, Notices, and Block Exemption Regulations in EU Competition Policy	Dzmitry Bartalevich	Copenhagen Business School
90	js-2015	2330	Design and Non-Design in Policy-Making: When and How Policy Design Matters	23546	Designing Human Rights: A Global Analysis of Institutional Diffusion and Strength	Cora Lacatus	The London School of Economics & Political Science
90	js-2015	2330	Design and Non-Design in Policy-Making: When and How Policy Design Matters	23571	Designing Durable Policy Reforms: Gradual Layering in the EU’s Common Agricultural Policy over Three Decades	Carsten Daugbjerg	University of Copenhagen
