conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
6	js-2012	1	Policy Feedback, Political Behaviour, and Democratic Citizenship in European Welfare States	5749	What shapes education-dependent inequalities of political participation in Europe? Political behavior, educational systems and Varieties of Capitalism	Achim Goerres	University of Duisburg-Essen
6	js-2012	1	Policy Feedback, Political Behaviour, and Democratic Citizenship in European Welfare States	5784	The electoral feedback effects of welfare reform in mature European welfare states	Christoph Arndt	Aarhus Universitet
6	js-2012	1	Policy Feedback, Political Behaviour, and Democratic Citizenship in European Welfare States	5944	Labour Market Deregulation and Party Preferences of Temporary Workers  in Denmark, Germany, Spain and the UK	Georg Picot	Universitetet i Bergen
6	js-2012	1	Policy Feedback, Political Behaviour, and Democratic Citizenship in European Welfare States	5968	Austerity policies and political involvement in Spain	Jordi Munoz	Universitat Autònoma de Barcelona
6	js-2012	1	Policy Feedback, Political Behaviour, and Democratic Citizenship in European Welfare States	6067	Raising the retirement age - Policy feedback and individual attitudes in times of welfare state retrenchment	Elias Naumann	Harvard University
6	js-2012	1	Policy Feedback, Political Behaviour, and Democratic Citizenship in European Welfare States	6082	The Electoral Effects of Globalization-Induced Layoffs in Liberal and Conservative Welfare State Regimes	Nils Steiner	Johannes Gutenberg-Universität Mainz
6	js-2012	1	Policy Feedback, Political Behaviour, and Democratic Citizenship in European Welfare States	6127	Do voters punish political parties that propose and/or implement welfare retrenchment?	Anders Lindbom	Uppsala Universitet
6	js-2012	1	Policy Feedback, Political Behaviour, and Democratic Citizenship in European Welfare States	6136	Fiscal choices and the electoral response in the United Kingdom	Abel Bojar	The London School of Economics & Political Science
6	js-2012	1	Policy Feedback, Political Behaviour, and Democratic Citizenship in European Welfare States	6143	The mobilizing effects of welfare policy: A cure for political inequality?	Jennifer Shore	Universität Mannheim
6	js-2012	1	Policy Feedback, Political Behaviour, and Democratic Citizenship in European Welfare States	6174	Popular welfare deservingness of unemployed people in economic, institutional and cultural contexts. Evidence from the European Social Survey 2008	Bart Meuleman	University of Leuven
6	js-2012	1	Policy Feedback, Political Behaviour, and Democratic Citizenship in European Welfare States	6243	Ideology, Politics and Economy: Popular Ideology, Public Politics, and Economic Development	Peter Kotzian	Universität Mannheim
6	js-2012	1	Policy Feedback, Political Behaviour, and Democratic Citizenship in European Welfare States	6254	Feedback in Context: How Campaign Attention and Economic Conditions Moderate Welfare Generosity Effects on Democratic Satisfaction	Staffan Kumlin	Universitetet i Oslo
6	js-2012	1	Policy Feedback, Political Behaviour, and Democratic Citizenship in European Welfare States	6302	‘Policy-feedback effects’ and cross-national variation on levels of political membership in Europe	Mariona Ferrer Fons	Universitat Pompeu Fabra
