conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11000	A Theology of American Exceptionalism? American Religiosity, Moral Crises, and Iraq	Ray Haberski	COPENHAGEN  BUSINESS SCHOOL
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11001	After secularization: does sacralisation change political opinion?	Magnus Hagevi	Linnaeus University
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11002	Between Political and Reproductive Behavior: National Security and Family Values in Israel, 1950 - 2008	Evgenia Bystrov	JERUSALEM, Hebrew University of
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11003	Between Sacred and Secular: Moral Values and Political Parties in the Netherlands	Paul Lucardie	Rijksuniversiteit Groningen
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11004	Ceasing Decrease of Community Values, Continuing Increase of Emancipative Values: Value Change in the Postindustrial World 1981 – 2006	Christian Welzel	Leuphana Universität Lüneburg
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11004	Ceasing Decrease of Community Values, Continuing Increase of Emancipative Values: Value Change in the Postindustrial World 1981 – 2006	Amy Alexander	University of Gothenburg
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11005	Changing religiosity in Western Europe? The evolution of behaving, belonging, and believing	Sarah Nicolet	GENÈVE, Université de
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11005	Changing religiosity in Western Europe? The evolution of behaving, belonging, and believing	Anke Tresch	Université de Lausanne
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11006	Cultural, economic and political conservatisms as separate value-ideology dimensions: a structural equation modeling approach	Ahmet Suerdem	ISTANBUL BILGI University
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11007	Failed Promises of Modernization: Religion, Postmaterialism and National Attitudes in the Netherlands	Deleted UserAccount	NA
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11008	Guns, Abortion, and Value Change: Situating Key American Social Issues in a Broader Framework	Michael Wolf	INDIANA UNIVERSITY
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11009	Individual Religiosity and Attitudes towards the Involvement of Religious Leaders in Politics – A Multilevel Analysis of 55 Societies	Tim Mueller	OXFORD, University of
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11010	Patterns of Value Oppositions in Europe	Zsolt Enyedi	Central European University
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11011	Perceptions of the Netherlands in terms of moral values and norms: A qualitative study’	Peggy Schyns	NA
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11012	Religiously rooted conservatism: an international comparative study of the social networks	Katarzyna Lasinska	Universität Mannheim
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11013	Same-Sex Marriage as Existential Threat: Modifying the Norris-Inglehart Theory to Explain Proposition 8	JeDon Emenhiser	HUMBOLDT STATE University
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11014	Signs of a cultural (value) change in Western Europe. Which political and social conditions in society favour xenophobic attitudes? A comparative study based on the data of the European Social Survey	Wolfgang Aschauer	SALZBURG, Universität
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11015	The Democrats and Moral Values	Alex Waddan	University of Leicester
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11015	The Democrats and Moral Values	Clodagh Harrington	DE MONTFORT UNIVERSITY
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11016	The evolution of “moral values” in the US, 1998 – 2008	Edward Ashbee	NA
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11017	The Formation of Tolerance: The Role of Morality, Economic Prosperity and Political Institutions in a Comparative Perspective	Markus Freitag	Universität Konstanz
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11018	The Freedom-Loving Egoist and Other Imaginary Creatures: Testing Crucial Claims Regarding Freedom Values	Gina Gustavsson	Uppsala Universitet
54	js-2009	1977	Moral values, cultural change, and post-materialism in Europe and north America	11019	Value change and cohort replacement in the context of human development: How person characteristics, cohort effects and country predictors interact when the acceptance of homosexuality is explained in cross-national three-level hierarchical linear models	Tilo Beckers	KÖLN, Universität zu
54	js-2009	1978	Civil Society Dynamics Under Authoritarian Rule	11021	A start for mild liberalization? Building civil society through cooperative dynamics in China	Li Zhao	LEUVEN, Katholieke Universiteit
54	js-2009	1978	Civil Society Dynamics Under Authoritarian Rule	11022	Authoritarian Institutions: Appeasing the Poor in Rightwing Dictatorships	Dulce Manzano	MADRID, Instituto Juan March de Estudios e Investigaciones
54	js-2009	1978	Civil Society Dynamics Under Authoritarian Rule	11023	Authoritarian institutions: appeasing the poor in right-wing dictatorships	Jennifer Gandhi	EMORY UNIVERSITY
54	js-2009	1978	Civil Society Dynamics Under Authoritarian Rule	11024	Authoritarian regimes, borderlands and transnational activism: Burma's activist diaspora	Adam Simpson	Queen Mary, University of London
54	js-2009	1978	Civil Society Dynamics Under Authoritarian Rule	11025	Civil society and transition to democracy in Romania and Chile. Evidence for the role played by art(ists)	Caterina Preda	University of Bucharest
54	js-2009	1978	Civil Society Dynamics Under Authoritarian Rule	11026	Civil society dynamics under authoritarian rule. The role of women and female activism	Ben Wagner	MÜNCHEN Ludwig-Maximilians-Universität
54	js-2009	1978	Civil Society Dynamics Under Authoritarian Rule	11027	Civility building in the Mediterranean: Online considerations from Morocco and France	Frédéric Volpi	University of Edinburgh
