conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14946	"“Sire, il n’y a pas de Belges"" Negotiating Linguistically Based Representation During Constitutional Reform and the Underlying Conceptions of Citizenship and Democracy"	Petra Meier	Universiteit Antwerpen
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14947	Bureaucratic Discretion and Deliberative Democracy	Guy Peters	PITTSBURGH, University of
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14948	Competing Conceptions of Democracy in Post-Revolutionary States	Rosemary H T O'Kane	KEELE, University of
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14949	Competing Conceptions of Multiethnic Democracy: Debating Minority Integration in Estonia	Vello Pettai	University of Tartu
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14950	Conceptions of Democracy in the New Political Elite in the Czech Republic	Magdalena Hadjiisky	FONDATION NATIONALE DES SCIENCES POLITIQUES
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14951	Deviant Patterns of Democratization: Prefabricated Party Systems, No-Party Governments and Mandated Broad-Based Parties in Africa	Matthijs Bogaards	EUROPEAN UNIVERSITY INSTITUTE
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14952	Early Consolidation and the Crisis of the Fragmented Democracy:  The Majoritarian-consensual Democracy Debate in Hungary	Attila Ágh	Corvinus University of Budapest
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14953	From Consensus to Competition? Changing Conceptions of Democracy in the Spanish Transition	Jonathan Hopkin	BIRMINGHAM, University of
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14954	In Search of Democratic Governance in Post-Communist Poland: An Institutional Perspective	Kenneth Ka-Lok Chan	HONG KONG BAPTIST University
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14955	Law versus Democracy?  Democratic Constitutionalism and the Role of Judges in the European Union	Tanja Hitzel-Cassagnes	DARMSTADT, Technische Universität
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14956	Legitimacy Gap  and the European Union: Competing Conceptions of How to Close the Union’s Legitimacy Gap	Rebekka Goehring	BERLIN, Freie Universität
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14957	Memories of Justice in Incomplete Democracies:  Argentina, Italy and Portugal in Comparative Perspective	Paola Cesarini	COLUMBIA University
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14958	Models of Democracy: Elite Attitudes and the Democratic Deficit in the European Union	Richard Katz	Johns Hopkins University
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14959	Multicultural Democracy: Translating Internal Party-Politics into Democratisation Model for  Advanced Industrial Societies	Gayil Talshir	Hebrew University of Jerusalem
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14960	Participatory Democracy in South Africa	Heather Deegan	MIDDLESEX University
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14961	Party Purposes and/or Public Purposes? Views of Party Politics in 19th Century Democratizing Regimes	Susan Scarrow	University of Houston
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14962	Political Conditions and Consequences of “Militant Democracy” in the First Wave of Democratization: An Analysis of Three European Countries	Giovanni Capoccia	EUROPEAN UNIVERSITY INSTITUTE
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14963	Populist Democracy vs Party Democracy	Peter Mair	LEIDEN, Universiteit
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14964	Spain, Chile and the Pinochet Affair: What Lessons for Democracy?	Madeleine Davis	QUEEN MARY & WESTFIELD COLLEGE, London
46	js-2000	2215	Competing Conceptions of Democracy in the Practice of Politics	14965	The Origin of  Democracy in Practices by Means of Post-Communist Regimes? Local Evolution of Democracy in Poland and the Ukraine	Mikael Sandberg	SÖDERTÖRNS HÖGSKOLA
46	js-2000	2216	The History of Political Concepts: A New Perspective on European Political Cultures	14967	An Act of Settlement 1690	Tampani Turkka	TAMPERE, University of
46	js-2000	2216	The History of Political Concepts: A New Perspective on European Political Cultures	14968	Concepts of Democracy in Danish Contexts	Uffe Jakobsen	University of Copenhagen
46	js-2000	2216	The History of Political Concepts: A New Perspective on European Political Cultures	14969	Does Spinoza Have a Conception of Sovereignty?	Raia Prokhovnik	LONDON, University of, ROYAL HOLLOWAY COLLEGE
46	js-2000	2216	The History of Political Concepts: A New Perspective on European Political Cultures	14970	For an Eternal Peace Through the Establishment of the Liberty of Commerce: The Case of Jeremy Bentham's 'Economic Pacifism'	Vasileios Syros	HEIDELBERG, University of
