conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
47	js-2002	2189	The Welfare State: Pros and Cons	14539	In Search of the New Politics: Concepts and Measures of the Third Way	Martin Powell	University of Bath
47	js-2002	2189	The Welfare State: Pros and Cons	14540	Policy-convergence in Scandinavian Welfare States	Michael Klitgaard Kristensen	AALBORG Universitet
47	js-2002	2189	The Welfare State: Pros and Cons	14541	Productive Welfare in Korea: Moving towards a European Welfare State Type?	Stein Kuhnle	Universitetet i Bergen
47	js-2002	2189	The Welfare State: Pros and Cons	14542	Recent Developments in Active Labour Market Policies in Britain and France: Towards an Attenuation of the Opposition between the Continental and the Liberal Regimes?	Anne Daguerre	KENT, University of, Canterbury
47	js-2002	2189	The Welfare State: Pros and Cons	14543	Responsive, Efficient and Fair: Competing Models of the Provision of Welfare Services	Jorgen Christensen	Aarhus Universitet
47	js-2002	2189	The Welfare State: Pros and Cons	14544	Symbols of welfare state expansion and the new politics of welfare thesis.  Or what do we actually know about post-war welfare state expansion?	Christian Toft	MANNHEIM, Universität
47	js-2002	2189	The Welfare State: Pros and Cons	14545	The Diversity of Welfare State Reforms Explored With Fuzzy Sets	Paul Pennings	AMSTERDAM, Vrije Universiteit
47	js-2002	2189	The Welfare State: Pros and Cons	14546	The Dutch Miracle: Institutions, Networks and Trust	Robert Mosch	BERGEN, Universitetet I
47	js-2002	2189	The Welfare State: Pros and Cons	14547	The efficiency-equality trade-off: A Conceptual and Empirical assessment*	María Jiménez-Buedo	EUROPEAN UNIVERSITY INSTITUTE
47	js-2002	2189	The Welfare State: Pros and Cons	14548	The European Welfare Regime: A Fiscal Convergence Process or a National-Constrains Path?	Alfonso Egea	Carlos III-Juan March Institute of Social Sciences – IC3JM
47	js-2002	2189	The Welfare State: Pros and Cons	14549	The Political Perils of Privatized Pensions: Stakeholder Pensions in Britain	Elinor Scarbrough	University of Essex
47	js-2002	2189	The Welfare State: Pros and Cons	14550	Understanding the relationship between welfare state and social forces in Sweden, Spain and the USA	Manuel Sánchez De Dios	Universidad Complutense de Madrid
47	js-2002	2189	The Welfare State: Pros and Cons	14551	Unemployment and Stigmatisation - the Dilemma of the Welfare State	Christian Albrekt Larsen	AALBORG UNIVERSITET
