conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
52	js-2007	2042	Compulsory Voting: Principles and Practice	12073	Choosing compulsory voting in Belgium: strategy and ideas combined	Jean-Benoit Pilet	Université Libre de Bruxelles
52	js-2007	2042	Compulsory Voting: Principles and Practice	12074	Compulsory Voting  - A historic overview of developments and existing practises	Maria Gratschew	IDEA
52	js-2007	2042	Compulsory Voting: Principles and Practice	12075	Compulsory Voting – Improving the Social Basis of Politics?	Sigrid Roßteutscher	MANNHEIM, Universität
52	js-2007	2042	Compulsory Voting: Principles and Practice	12076	Compulsory Voting and Electoral Turnout. Drawing Lessons fro the Belgian Case	Johan Ackaert	NA
52	js-2007	2042	Compulsory Voting: Principles and Practice	12077	Compulsory Voting and Political Culture – A Comparative Study about Institutions and Political Life in Modern Democracies	Thomas Denk	KARLSTAD UNIVERSITY
52	js-2007	2042	Compulsory Voting: Principles and Practice	12078	Compulsory Voting and Political Information: A Cross-National Examination	David Brockington	PLYMOUTH, University of
52	js-2007	2042	Compulsory Voting: Principles and Practice	12079	Compulsory voting in Greece: A history of concepts in motion	Anthoula Malkopoulou	HELSINKI, University of
52	js-2007	2042	Compulsory Voting: Principles and Practice	12080	Compulsory Voting: Palliative Care for Democracy in the UK	Chris Ballinger	OXFORD, University of
52	js-2007	2042	Compulsory Voting: Principles and Practice	12081	Conceptualising Electoral Obligation	Sarah Birch	Kings College London
52	js-2007	2042	Compulsory Voting: Principles and Practice	12082	Does Compulsory Voting reduce Inequality in Turnout? An Examination of its impact on educational biases	Aina Gallego Dobon	BARCELONA, Universitat Autònoma de
52	js-2007	2042	Compulsory Voting: Principles and Practice	12083	Financial Incentives and Youth Turnout. An Experimental Analyis of Compulsory Voting	Henry Milner	Université de Montréal
52	js-2007	2042	Compulsory Voting: Principles and Practice	12084	For and Against: Compulsory Voting in Britain and Belgium	Jacqueline Briggs	University of Lincoln
52	js-2007	2042	Compulsory Voting: Principles and Practice	12085	"How Compulsory Voting Can Improve Turnout:
Understanding the Mechanisms"	Deleted UserAccount	NA
52	js-2007	2042	Compulsory Voting: Principles and Practice	12086	Is Compulsory Voting a Remedy? Evidence from the 2001 Polish Parliamentary Elections	Mikolaj Czesnik	SWPS University of Social Sciences and Humanities
52	js-2007	2042	Compulsory Voting: Principles and Practice	12087	"May we have the votes, please?
Attitudes towards compulsory voting"	Galen Irwin	Departments of Political Science and Public Administration, Universiteit Leiden
52	js-2007	2042	Compulsory Voting: Principles and Practice	12088	"Partisanship and Political Support: 
The Impact of Compulsory Voting"	Krister Lundell	Åbo Akademi
52	js-2007	2042	Compulsory Voting: Principles and Practice	12089	"The Case for Compulsory Voting:
A Critical Perspective"	Annabelle Lever	Sciences Po Paris
52	js-2007	2042	Compulsory Voting: Principles and Practice	12090	The More, The Better?  Counterfactual Evidence on the Effect of Compulsory Voting on the Consistency of Party Choice	Peter Selb	Universität Konstanz
52	js-2007	2042	Compulsory Voting: Principles and Practice	12091	To Vote or Not To Vote, That Is the Question” Compulsory Voting Between Fighting the Extreme Right and Ensuring Political Participation. Some Evidence from the Belgian Case	Koenraad De Ceuninck	Ghent University
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12092	"A secure Northern Ireland in a better Europe: 
The impact of European Integration on Northern Irish Conflict"	Daniela Irrera	Università di Catania
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12093	Accommodation policies in Estonia and Moldova	Eva-Maria Asari	LONDON SCHOOL OF ECONOMICS & POLITICAL SCIENCE, The
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12094	Actors in Community Conflicts in Europe	Lieven De Winter	LOUVAIN, Universite catholique de
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12095	Blame it on the global: Assessing the role of globalization in the escalation or de-escalation of community conflicts in Europe	Brigitte Beauzamy	EHESS, Paris
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12096	Community Conflicts in Europe: What Patterns of Europeanisation?	Elise Féron	LILLE, Institute of Political Studies
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12097	Economic Convergence and Community Conflicts in European Union	Fatma Güven Lisaniler	EASTERN MEDITERRANEAN University
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12098	Ethnic Persistence and Change in Southeast Europe: An Institutionalist Approach to Minority Politics in the EU context	Dia Anagnostou	Panteion University of Social and Political Sciences
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12099	Ethnicization in Conflict and Postconflict situations: the implications of peace processes and international interventions for ethnic identities and politics	Rob Aitken	University of York
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12100	Identifying regularities in complex macro-phenomena : a Qualitative Comparative Analysis (QCA) of community conflicts escalation and de-escalation in post-WWII Europe	Benoît Rihoux	Université catholique de Louvain
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12101	Individuals, regions and nation-states: Support to the EU, an empirical approach using multilevel regression analysis	Elna Roig	MADRID, Instituto Juan March de Estudios e Investigaciones
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12102	Is European Integration Always an Opportunity for Actors of Political Conflicts? The Case of Nationalist Regional Movements in Europe	Christophe Roux	SIENA, Università degli studi di
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12103	Legal and Educational Status of the Swedish-Speaking Minority in Finland	Wawrzyniec Konarski	WARSAW  UNIVERSITY & WARSAW SCHOOL OF SOCIAL PSYCHOLOGY
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12104	Pan-Europeanization of community conflicts : towards a European specificity ?	Gaëlle Pellon	Université catholique de Louvain
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12105	Perceptions in conflict	Raivo Vetik	Tallinn University
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12106	"The Analysis of repertoires of collective action 
in community conflicts
Traditional and innovative repertoires"	Maria Luz Moran	MADRID, Universidad Complutense de
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12107	The evolution of inter-communal conflict and the dynamics of current stalemate in Cyprus	Yucel Vural	EASTERN MEDITERRANEAN University
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12108	Transnational or Labour Immigrant Communities  and the New Europe: the case of the Polonia (Poles Abroad) in the UK	George Sanford	BRISTOL, University of
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12109	Violence and community conflicts. Some reflections on the use political violence aftermath S/11	Maria Claudia Medina	MADRID, Universidad Complutense de
52	js-2007	2043	Community conflicts in the context of European integration – Dimensions, Divergences and Convergences	12109	Violence and community conflicts. Some reflections on the use political violence aftermath S/11	Laura De Mosteyrín	MADRID, Universidad Complutense de
52	js-2007	2044	The Rise of (New) Regional Powers in Asia, Africa, Latin America – contribution to regional and world peace or protracted conflicts?	12110	China and the EU: Between Bilance of Power Politics and New Security Agendas	Joern-Carsten Gottwald	CORK, University College
52	js-2007	2044	The Rise of (New) Regional Powers in Asia, Africa, Latin America – contribution to regional and world peace or protracted conflicts?	12111	Dyads of Neutral Twins as Regional Powers: Adoption of the “Nordic Balance System” as a Security Regime to the Middle East	Arie Leo Geronik	Open University of Israel
52	js-2007	2044	The Rise of (New) Regional Powers in Asia, Africa, Latin America – contribution to regional and world peace or protracted conflicts?	12112	"Emerging Power Leadership in Global Governance:
Assessing the Leader – Follower Nexus for Brazil and Germany"	Stefan Schirm	BOCHUM, Ruhr-Universität
52	js-2007	2044	The Rise of (New) Regional Powers in Asia, Africa, Latin America – contribution to regional and world peace or protracted conflicts?	12113	How to Compare Regional Powers: Analytical Concepts and Research Topics	Detlef Nolte	German Institute of Global And Area Studies
52	js-2007	2044	The Rise of (New) Regional Powers in Asia, Africa, Latin America – contribution to regional and world peace or protracted conflicts?	12114	Huma Bird Glides over Iran	Salih Bicakci	Isik Universitesi
52	js-2007	2044	The Rise of (New) Regional Powers in Asia, Africa, Latin America – contribution to regional and world peace or protracted conflicts?	12115	My Next Door Neighbour Goes Nuclear: Iran’s Nuclear Programme and Regional Security Dynamics	Bezen Balamir Coskun	Loughborough University
52	js-2007	2044	The Rise of (New) Regional Powers in Asia, Africa, Latin America – contribution to regional and world peace or protracted conflicts?	12116	Nuclear Weapons as Symbols of India’s Rise from Regional to Global Power:  A Discourse Analysis	Karsten Frey	Institut Barcelona d'Estudis Internacionals (IBEI)
