conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11602	Coordination Strategies and the Nationalisation of Party Systems: Comparing Post-Communist and West European Experiences	Markus Kreuzer	NA
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11602	Coordination Strategies and the Nationalisation of Party Systems: Comparing Post-Communist and West European Experiences	Vello Pettai	University of Tartu
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11603	"Decentralization as a Condition of Party System Nationalization:
Evidence from Latin America and Central and Eastern Europe"	Imke Harbers	LEIDEN, Universiteit
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11604	Deep party polarization as nationalization of the polity: Structuring the party system in Hungary in an ECE context	Attila Agh	Corvinus University of Budapest
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11605	Exploring the Bases of Party System Nationalisation in the Czech Republic	Pat Lyons	Institute of Sociology, Academy of Sciences of the Czech Republic
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11606	Exploring the Nationalisation of the Czech Party System	Lukáš Linek	Institute of Sociology, Academy of Sciences of the Czech Republic
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11607	Nationalisation in the Republic of Moldova : The Case of the Party of the Communists	Julien Danero Iglesias	University of Glasgow
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11608	Nationalisation of Party Systems in the Baltic States and in Central Europe: a comparative perspective	Tõnis Saarts	Tallinn University
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11609	"Nationalization of Party Systems:
Micro and Macro Level Explorations with the Turkish Electoral Data"	Ali Çarkoglru	SABANCI University
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11610	Nationalization of political parties in Central and Eastern Europe: the case of populist movements in Poland, Slovakia and Bulgaria	Blagovesta Cholova	Université Libre de Bruxelles
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11611	olatile Engagement: Political Participation and Electoral Volatility in East-Central Europe	Hubert Tworzecki	Emory University
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11612	Partisan Representation of the Poor in East and Central Europe	Karen Jusko	STANFORD University
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11613	Party nationalisation in the Baltic states: A mirror of ethnicity or of electoral rules?	Allan Sikk	University College London
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11614	Party System Institutionalisation in East-Central Europe: Empirical Dimensions and Tentative Conclusions	Paul Lewis	The Open University
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11615	Static and Dynamic Perspectives on Party System Nationalisation in Post-Communist Eastern Europe	Guido Tiemann	Institute for Advanced Studies, Vienna
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11616	The Impact of Institutional Design on the Nationalization of Post-Communist Party Systems: Party Inflation in the Czech Republic, Hungary, Poland and Slovakia	Csaba Nikolenyi	NA
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11617	"The Nationalization of the Romanian Political Parties: 
The History of Two Divergent Paths"	Alexandra Ionascu	BRUXELLES, Université Libre de
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11618	The shakedown of the urban-rural cleavage in post-Communist Romanian party politics	Daniel Bochsler	NA
53	js-2008	2011	The Nationalisation of Party Systems in Central and Eastern Europe	11619	What role have European party families played in the consolidation of parties and party systems in East Central Europe?	Mats Ohlen	ÖREBRO, University of
53	js-2008	2012	The European Union as a Global Conflict Manager: From Pragmatic Ad-hocism to Policy Coherence?	11620	A Comprehensive Model of International and European Conflict Management	Robert Sata	Central European University
53	js-2008	2012	The European Union as a Global Conflict Manager: From Pragmatic Ad-hocism to Policy Coherence?	11621	"Conflict resolution, post-conflict reconstruction … and beyond.
Tajikistan in the context of the EU’s Central Asia Strategy and
the broader implications for engaging the post-Soviet periphery"	Matteo Fumagalli	Central European University
53	js-2008	2012	The European Union as a Global Conflict Manager: From Pragmatic Ad-hocism to Policy Coherence?	11622	ESDP and challenges for national administrations. The case of Belgium	Sophie Vanhoonacker	MAASTRICHT, European Institute of Public Administration (EIPA)
53	js-2008	2012	The European Union as a Global Conflict Manager: From Pragmatic Ad-hocism to Policy Coherence?	11623	ESDP in Afghanistan – raising the stakes for the EU	Eva Gross	BRUSSEL, Vrije Universiteit
53	js-2008	2012	The European Union as a Global Conflict Manager: From Pragmatic Ad-hocism to Policy Coherence?	11624	EU Crisis Management Coherence from an Institutional Perspective	Carmen Gebhard	INSTITUTE FOR ADVANCED STUDIES
53	js-2008	2012	The European Union as a Global Conflict Manager: From Pragmatic Ad-hocism to Policy Coherence?	11625	From Kosovo to Kosova? The Transformation of ESDP and its Contribution to Global Conflict Management	Alistair Shepherd	Aberystwyth University
