conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6500	Christian politics in the Netherlands	Hans Vollaard	University of Utrecht
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6501	Conservative Christian campaigns against ‘the radical homosexual agenda’:  globalising the struggle	John Anderson	University of St Andrews
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6502	Contested Secularity: Political Liberalism and Religious Mobilizations in post-apartheid South Afric	Marian Burchardt	NA
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6503	HIV/AIDS epidemic at a global scale	Ricardo Pereira	NA
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6504	Modernity and Tradition, Religion and Corruption: Discourse in India in a Globalised World	Heather Marquette	University of Birmingham
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6505	NGOs swing with globalization and secularization	Luz Muñoz	Universitat de Barcelona
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6506	Political Islam in Morocco: negotiating the new liberal space	Francesco Cavatorta	Department of Political Science, Université Laval
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6507	Privatization and deprivatization, between State and Church: the case of Romania	Juliana Conovici	NA
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6508	Rationality and Emotion: Why Israeli Settlement Policy is so Intractable	Manus Midlarsky	Rutgers, The State University of New Jersey
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6509	Religion, Secularization and Politics in Italy	Luca Ozzano	Università degli Studi di Torino
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6510	Secular Metamorphoses: The Making of Turkish Alevi Religion	İştar Gözaydın	Gediz University
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6511	Secularity and secularism in the United Kingdom	Iain Mclean	NA
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6511	Secularity and secularism in the United Kingdom	Scot Peterson	University of Oxford
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6512	Separation of the Secular: A Critical Engagement with Political Categories in Turkey	Özge Genç	Istanbul Bilgi University
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6513	The Europeanization of religiosity in old and new member states	Carina Sprungk	Freie Universität Berlin
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6514	The Market for Halal Certificates	Frans Van Waarden	University of Utrecht
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6514	The Market for Halal Certificates	Robin Van Dalen	University of Utrecht
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6515	Toeing the Line of Secularism: Religion in Syria’s Foreign Policy	Ioannis Grigoriadis	NA
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6516	Transitional religions and religious peacebuilding in Bosnia-Herzegovina	Julianne Funk Deckard	NA
2	js-2011	1488	Globalisation, Secularisation and Religion – Different States, Same Trajectories?	6517	When We All Have the Power: Religion and Demographic Behaviour in Israel	Evgenia Bystrov	Jacobs University Bremen
2	js-2011	1489	Learning in Politics and Public Policy	6518	A Choice Experiment on Inter-organizational Learning	Asmus Olsen	University of Copenhagen
2	js-2011	1489	Learning in Politics and Public Policy	6519	Delegation of physician authority, administrative culture, and the dynamics of policy transfer	Amos Zehavi	Tel Aviv University
2	js-2011	1489	Learning in Politics and Public Policy	6520	Do Voters Speak Up? Learning from Dynamic Tax Competition	ilaria Petrarca	NA
2	js-2011	1489	Learning in Politics and Public Policy	6521	Learning about policy learning: designing a global forest governance learning architecture	Jeremy Rayner	University of Regina
2	js-2011	1489	Learning in Politics and Public Policy	6522	Learning and Instrumentalisation in Policy Diffusion Processes	Katja Biedenkopf	University of Leuven
2	js-2011	1489	Learning in Politics and Public Policy	6523	Learning by Difference or Lessons from the Peer? A Cross-national Analysis of Change in 17 Environmental Standards	Thomas Sommerer	Stockholm University
2	js-2011	1489	Learning in Politics and Public Policy	6524	Learning from Role Models or Accidental Neighbors? Explaining centrality in public policy learning networks.	PerOla Öberg	Uppsala Universitet
2	js-2011	1489	Learning in Politics and Public Policy	6525	Learning in Crisis, Learning from Crisis, Lessons from the Past. Aspects of Policy Learning in the Global Financial Crisis	Joo Hyoung Ji	University of Lancaster
2	js-2011	1489	Learning in Politics and Public Policy	6525	Learning in Crisis, Learning from Crisis, Lessons from the Past. Aspects of Policy Learning in the Global Financial Crisis	Bob Jessop	NA
2	js-2011	1489	Learning in Politics and Public Policy	6526	Learning in European Climate Policy: Why and how does the Commission use experts?	Jonas Dreger	NA
2	js-2011	1489	Learning in Politics and Public Policy	6527	Learning or legitimizing? The role of evidence in policy revision processes in Switzerland	Kathrin Frey	University of Zurich
2	js-2011	1489	Learning in Politics and Public Policy	6528	Learning Through and About Policies in Politics	Peter Biegelbauer	Austrian Institute of Technology
2	js-2011	1489	Learning in Politics and Public Policy	6529	Learning-Based Policy Making in European Regulatory Networks	Fabrizio Gilardi	University of Zurich
2	js-2011	1489	Learning in Politics and Public Policy	6529	Learning-Based Policy Making in European Regulatory Networks	Martino Maggetti	Université de Lausanne
2	js-2011	1489	Learning in Politics and Public Policy	6530	Sir Galton’s stepchildren: Qualitative methods for the study of policy learning and diffusion	Peter Starke	Department of Political Science & Public Management, University of Southern Denmark
2	js-2011	1489	Learning in Politics and Public Policy	6531	Symbolic knowledge at work: Learning from experts in EU public policy	Kathrin Böhling	NA
2	js-2011	1489	Learning in Politics and Public Policy	6532	Systematizing Policy Learning: From Monoliths to Dimensions	Claire Dunlop	University of Exeter
2	js-2011	1489	Learning in Politics and Public Policy	6532	Systematizing Policy Learning: From Monoliths to Dimensions	Claudio Radaelli	European University Institute
2	js-2011	1489	Learning in Politics and Public Policy	6533	The Politicization of the Dutch Model: The Creation of the Ontario Midwifery Model	Patrik Marier	Concordia University
2	js-2011	1489	Learning in Politics and Public Policy	6534	Varieties of Expert Legitimacy in EU policy formulation	Rebecca Chen	Center for Constitutional and Political Studies, Madrid
2	js-2011	1489	Learning in Politics and Public Policy	6535	When social construction, economic incentives and policy learning sing together: the harmony and dis	Paul Furlong	Cardiff University
2	js-2011	1490	Redistribution Paradoxes: the Politics of Welfare	6536	Do Welfare States Do What They Promise To Do? How Welfare States Shape and Re-Shape Inequality	Barbara Vis	University of Utrecht
2	js-2011	1490	Redistribution Paradoxes: the Politics of Welfare	6537	Guns and butter: rethinking the origins of the British war-/welfare state	Till Geiger	NA
2	js-2011	1490	Redistribution Paradoxes: the Politics of Welfare	6538	Islamic organisations and the Politics of Welfare in Switzerland and Italy	Elisa Banfi	University of Geneva
2	js-2011	1490	Redistribution Paradoxes: the Politics of Welfare	6539	Liberalization, Alienation or Exclusion? The liberal thought and its impacts on Hungarian welfare state in the 20th Century	Umut Korkut	Glasgow Caledonian University
2	js-2011	1490	Redistribution Paradoxes: the Politics of Welfare	6540	Patterns of Welfare Policy: The effect of change in political institutions on welfare policy in South Korea and Japan	Jae Min Shim	NA
2	js-2011	1490	Redistribution Paradoxes: the Politics of Welfare	6541	Political and Institutional Determinants of Increasing Labor Market Inequalities	Evelyne Hübscher	Central European University
2	js-2011	1490	Redistribution Paradoxes: the Politics of Welfare	6542	Re-designing the Institutional Configuration of the Welfare State: Why is the intergovernmental model you choose relevant?	Mariely Lopez-Santana	George Mason University
2	js-2011	1490	Redistribution Paradoxes: the Politics of Welfare	6543	Social Spending in Efficient and Inefficient States	Bo Rothstein	University of Gothenburg
2	js-2011	1490	Redistribution Paradoxes: the Politics of Welfare	6544	Tackling New Educational Inequalities in a Franco-British Comparison	Paola Mattei	Università degli Studi di Milano
2	js-2011	1490	Redistribution Paradoxes: the Politics of Welfare	6545	The Political Timing of Expansion in Activation Policies: An Event History Analysis of Welfare State Reorientation	Markus Tepe	Carl Von Ossietzky Universität Oldenburg
