conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
45	js-2001	1422	The Politics of New Environmental Policy Instruments	5211	A Critical Analysis of the Voluntary Fule Economy Agreements, Established Between the Automobile Industry and the European Commission, With Regards for their Capacity to Protect the Environment	Sara Keay-Bright	University of Oxford
45	js-2001	1422	The Politics of New Environmental Policy Instruments	5212	A Voluntary Agreement in the Swedish Energy Sector -The Implementation of the Eco-Energy Program in a Swedish Company	Kerstin Astrand	LUND Universitetet
45	js-2001	1422	The Politics of New Environmental Policy Instruments	5213	Breaking the Deadlock: Voluntary Agreements and Regulatory Measures in German Waste Management	Per-Olof Busch	Universität Potsdam
45	js-2001	1422	The Politics of New Environmental Policy Instruments	5214	Breaking the Deadlock: Voluntary Agreements and Regulatory Measures in German Waste Management Policy	Helge Jörgens	Freie Universität Berlin
45	js-2001	1422	The Politics of New Environmental Policy Instruments	5215	Capacity Building Against Tradition? The Implementation of the Access to Environmental Information in Germany, Great Britain and Ireland	Sonja Bugdahn	European University Institute
45	js-2001	1422	The Politics of New Environmental Policy Instruments	5216	Comparing the Adoption of NEPIs in Two Countries	Nancy Holman	LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE
45	js-2001	1422	The Politics of New Environmental Policy Instruments	5217	Eco-labelling and Forest Certification as ‘New’ Environmental Policy Instruments: Factors which Impede and Support Diffusion	Kristine Kern	Åbo Akademi
45	js-2001	1422	The Politics of New Environmental Policy Instruments	5218	Emissions Trading - A Kyoto NEPI: From EU Resistance to Union Innovation	Chad Damro	BRUSSEL, Vrijie Universiteit
45	js-2001	1422	The Politics of New Environmental Policy Instruments	5218	Emissions Trading - A Kyoto NEPI: From EU Resistance to Union Innovation	Pilar Luaces-Méndez	SANTIAGO DE COMPOSTELA, Universidade de
45	js-2001	1422	The Politics of New Environmental Policy Instruments	5219	Environmental Governmentality As A Basis for Regulatory Reform: The Adaptation of New Policy Instruments in Finland	Rauno Sairinen	TECHNOLOGY, University of
45	js-2001	1422	The Politics of New Environmental Policy Instruments	5220	Environmental Taxation in Britain and France: Beyond Contradictory Logics and Policy Fiasco	Joseph Szarka	University of Bath
45	js-2001	1422	The Politics of New Environmental Policy Instruments	5221	Institutions of Multi-Level Governance and the Choice of Environmental Policy Instruments: the Case of Australia	Janet Ramsay	University of Sydney
45	js-2001	1422	The Politics of New Environmental Policy Instruments	5222	New Environmental Policy Instruments in Austria	Lars Breuckner	University of Hull
