conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14046	A case study in internal democracy, factionalism, and party’s influence on the policy-making process. The Unión Cívica Radical within the context of the Argentine democratisation process	Sebastién Ardouin	BRADFORD, University of
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14047	Clientelism and Consolidation: Linkage Mechanisms and Party-Building and Problems for Parties and Democracy in Brazil	Daniel Epstein	HARVARD UNIVERSITY
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14048	ELECTORAL AND PARTIES SYSTEM IN MEXICO (1994-2000).	Ernesto Hernández	SINALOA, Autonomous University of
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14049	Fights, Factions, and Splits: A Comparative Analysis of Internal Conflicts and Political Party Splitting in Latin America, 1960-1999	Roseanne Heath	TEXAS A&M UNIVERSITY
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14050	Government and Opposition in Central America: Ideological and Political Divides	Fátima García Díez	Universidad de Salamanca
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14051	Internal elections and democratic transition.  The case of the Democratic Revolution Party in Mexico (1989 – 2001)*	Hélène Combes	PARIS I (PANTHÉON-SORBONNE), Université de
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14052	"IS IT IMPORTANT TO DETERMINE WHO BELONGS TO  POLITICAL PARTY? 

Five case studies"	Rodrigo Losada	BURGOS, Universidad de
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14053	Left Parties and Democratic Consolidation in Latin America	Martin Nilsson	VÄXJÖ, University of
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14054	Models of party, society and state in Mexico: The rise of electoral-professionalism?	Darren Wallis	NOTTINGHAM TRENT UNIVERSITY
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14055	Parties and democratic consolidation. The case of Mexico	George Philip	LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14056	Party fractionalization and democratic consolidation in Brazil	Olivier Dabene	AIX MARSEILLE, Université de Droit d'Économie et des Sciences
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14057	Political Parties and Democracy in Nicaragua: Not Yet, Maybe Someday	David Close	NEWFOUNDLAND, Memorial University of
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14058	Political parties and democratic transition in Chile 1989-2001. The case of the Unión Demócrata Independiente (UDI)	Alejandro San Francisco	OXFORD, University of
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14059	Political parties in Latin America: a tentative typology	Roberto Espindola	BRADFORD, University of
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14059	Political parties in Latin America: a tentative typology	Manuel Alcantara	Universidad de Salamanca
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14061	The De-Institutionalisation of the Chilean Socialist Party and its impact on democratic consolidation	Sara Motta	LONDON SCHOOL OF ECONOMICS & POLITICAL SCIENCE
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14062	The Twilight of a Predominant Party: Institutional Crisis of the Partido Liberación Nacional in Costa Rica	Fernando Sánchez	OXFORD, University of
48	js-2003	2162	Political Parties and Democratic Consolidation in Latin America	14063	Uruguayan Parties: Transition within Transition	Jorge Lanzáro	SALAMANCA, Universidad de
48	js-2003	2163	National Political Cultures and European Integration	14064	‘The Construction of European Identity and the Role of National Education Systems’	Heiko Walkenhorst	ESSEX, University of
48	js-2003	2163	National Political Cultures and European Integration	14065	“We Europeans” : How cultural identities shape citizens’ recognition of the EU as a legitimate political system	Céline Belot	GENÈVE, Université de/ GRENOBLE, Université de
48	js-2003	2163	National Political Cultures and European Integration	14066	A new Mittel Europa in the making?: Symbolic integration and  social cohesion through “mid culture”. A comparative analysis.	Dimitris Kioukias	THESSALONIKI, University of
48	js-2003	2163	National Political Cultures and European Integration	14067	Compatibility between the EP and the party systems of Central European candidate states	Torsten Oppelland	Friedrich-Schiller Universität Jena
48	js-2003	2163	National Political Cultures and European Integration	14068	Conceptions of Citizenship Among EU Citizens	Lauren Mclaren	OXFORD, University of
48	js-2003	2163	National Political Cultures and European Integration	14069	Crisis identity in post-communist Russia	Elena Grunt	URALS STATE UNIVERSITY
48	js-2003	2163	National Political Cultures and European Integration	14070	European and national identities in EU’s member states and accesion countries: ethnic, civic, instrumental and simbolic components	Antonia Maria Ruiz Jiménez	MADRID, Nacional de Educacion a Distancia, Universidad (UNED)
48	js-2003	2163	National Political Cultures and European Integration	14071	European citizenship, voting rights and political traditions inthe EU	Sylvie Strudel	Sciences Po Paris
48	js-2003	2163	National Political Cultures and European Integration	14072	Europeanisation of National Identity Discourses?  Comparing French and German Print Media	Stefan Seidendorf	MANNHEIM, Universität
48	js-2003	2163	National Political Cultures and European Integration	14073	Finland, Sweden and the European integration.  The attitude towards the European Union among the political elite and its reluctant public opinion - some remarks on European integration and political culture	Stefan Hojelid	VÄXJÖ, University of
48	js-2003	2163	National Political Cultures and European Integration	14074	From a neutralisti periphery to a core European? Historical trajectory and political adjustment in the making of Finnish EU policy in 1995-2000	Olli Rehn	HELSINKI, University of
48	js-2003	2163	National Political Cultures and European Integration	14075	Is a 'different' political culture a benefit or a cost?	Özgür Unal Eris	Bahçesehir University
48	js-2003	2163	National Political Cultures and European Integration	14076	LINKING REGIONS AND EUROPEAN IDENTIFCATION: a Socio-Political approximation	Elna Roig	MADRID, Instituto Juan March de Estudios e Investigaciones
48	js-2003	2163	National Political Cultures and European Integration	14077	NATIONAL IDENTITY IN THE CENTRAL- AND EAST EUROPEAN APPLICANT COUNTRIES	Rusanna Gaber	BERLIN, Wissenschaftzentrum für Sozialforschung (WZB)
48	js-2003	2163	National Political Cultures and European Integration	14078	National level scrutiny of Community legislation: Rooted in domestic traditions but becoming Europeanised?	Christina Bengtson	GLASGOW, University of
48	js-2003	2163	National Political Cultures and European Integration	14079	'Northern Dimension' and the Integration of the Baltic Sea Region in the European Union	Uffe Jakobsen	University of Copenhagen
48	js-2003	2163	National Political Cultures and European Integration	14080	Parties and Cleavages in the European Political Space'	Knut Heidar	Universitetet i Oslo
48	js-2003	2163	National Political Cultures and European Integration	14081	Political Culture in the European Commission: the Implications for Reform.	Michelle Cini	University of Bristol
48	js-2003	2163	National Political Cultures and European Integration	14082	Political Cultures and European Integrations	Daniele Caramani	University of Zurich
48	js-2003	2163	National Political Cultures and European Integration	14083	Russia Between Europe and Asia: Perceptions and Reality	Alexander Lukin	MOSCOW STATE INSTITUTE OF INTERNATIONAL RELATIONS (MGIMO)
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14090	A Post-Rokkan Europe? Cultural, Economic and Institutional Relations Between Centres and Peripheries and their Impact upon Ethnoregional Politics (1982-2002).	Filippo Tronconi	SIENA, Università degli studi di
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14091	Electoral performance of regionalist parties and perspectives on regional identity in French regions	Frans Schrijver	AMSTERDAM, University of
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14092	Electoral systems and electoral success of regionalist parties in Western Europe	Juan Montabes	Universidad de Granada
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14092	Electoral systems and electoral success of regionalist parties in Western Europe	Carmen Ortega	Universidad de Granada
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14092	Electoral systems and electoral success of regionalist parties in Western Europe	E Perez	GRANADA, Universidad de
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14093	Europeanisation and the symbolic politics of ethnoregionalism: towards an expanded framework of analysis	Anwen Elias	EUROPEAN UNIVERSITY INSTITUTE
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14094	Historical Waves of Regional Nationalist Contention in Europe: Their Cyclical Dunamics and Sources of Support	Sydney Van Atta	CORNELL University
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14095	Identity construction between region, nation and European integration:  The Scottish National Party, Plaid Cymru and the Lega Nord	Marcus Hoppe	HANNOVER UNIVERSITÄT
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14096	May a theoretical approach be useful for the French ethno-regionalist movements ?	Romain Pasquier	Institut d'Études Politiques de Rennes I
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14096	May a theoretical approach be useful for the French ethno-regionalist movements ?	Jean Marie Izquierdo	BORDEAUX, Institut d’Etudes politiques de
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14097	Political Opportunity Structures and Framing The Strategies of Nationalist Mobilisation	Ramon Maiz	Universidad Santiago de Compostela
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14098	Regionalist Parties' Direct Mobilisation in Western Europe	Christophe Roux	LILLE,  Institute of Political Studies
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14099	Regionalist Parties in Western Europe: Electoral Trends of a Party Family in the Post-War Period.	Santiago Pérez-Nievas	Universidad Autònoma de Madrid – Instituto de Políticas y Bienes Públicos del CSIC
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14100	Relations Between MEPs and Domestic Parties: A Comparative Analysis of Regionalist Parties	Tapio Raunio	Tampere University
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14101	The Organisation of Autonomist Parties in Western Europe	Lieven De Winter	LOUVAIN, Universite catholique de
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14102	The Policy Impact of Regionalist Parties	Peter Lynch	University of Stirling
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14103	The regional parties in the government or at the opposition. How, when and why?	Jordi Argelaguet	BARCELONA, Universitat Autònoma de
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14104	Towards An Understanding of the Ideology of Nationalist Parties: Dimensions and Comparative Framework	Beatriz Acha	Universidad Autònoma de Madrid
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14104	Towards An Understanding of the Ideology of Nationalist Parties: Dimensions and Comparative Framework	Marga Gomez-Reino Cachafeiro	SALAMANCA, Universidad de
48	js-2003	2164	Building a Party Family: Comparing Regionalist Parties	14105	Violent Strategies of Ethno-Regionalist Movements in Western Europe	Elise Féron	LILLE, Institute of Political Studies
48	js-2003	2165	Defending Democracy: How Can Democratic Regimes Respond to Extremist Challenges without Subverting their own Foundations	14106	Ambiguities of Political Domestications: The Case of Emgann	Laurent Godmer	Université de Paris I – Panthéon-Sorbonne
48	js-2003	2165	Defending Democracy: How Can Democratic Regimes Respond to Extremist Challenges without Subverting their own Foundations	14107	Anti-Extremism, Negative Republicanism, Civic Society: Three Paradigms for Banning	Peter Niesen	Universität Hamburg
48	js-2003	2165	Defending Democracy: How Can Democratic Regimes Respond to Extremist Challenges without Subverting their own Foundations	14108	Australian democracy and Indigenous rights	Andrew Gunstone	WALES, University of, LAMPETER
48	js-2003	2165	Defending Democracy: How Can Democratic Regimes Respond to Extremist Challenges without Subverting their own Foundations	14109	Beating a dead horse? The Dutch state and the defense of democracy against right-wing extremism	Joop Van Holsteyn	Departments of Political Science and Public Administration, Universiteit Leiden
48	js-2003	2165	Defending Democracy: How Can Democratic Regimes Respond to Extremist Challenges without Subverting their own Foundations	14110	Constitutional Crisis Management	Stefan Olsson	UPPSALA UNIVERSITET
48	js-2003	2165	Defending Democracy: How Can Democratic Regimes Respond to Extremist Challenges without Subverting their own Foundations	14111	Defending post-communist democracy. The case of  the right of assembling in Hungary 1989-2002	Máté Szabó	Eötvös Loránd University
48	js-2003	2165	Defending Democracy: How Can Democratic Regimes Respond to Extremist Challenges without Subverting their own Foundations	14112	"Democratization, rule of law and 
police responses to ethnonationalist terrorism in Spain"	Fernando Reinares	Rey Juan Carlos University
48	js-2003	2165	Defending Democracy: How Can Democratic Regimes Respond to Extremist Challenges without Subverting their own Foundations	14113	Drugs, Violence and Development in Colombia:  A Department Level Analysis	Jennifer Holmes	TEXAS AT DALLAS, University of
48	js-2003	2165	Defending Democracy: How Can Democratic Regimes Respond to Extremist Challenges without Subverting their own Foundations	14114	"Force to the Fore: The Bush Elite 
     and America’s Post-9/11 Democracy"	John Higley	University of Texas at Austin
48	js-2003	2165	Defending Democracy: How Can Democratic Regimes Respond to Extremist Challenges without Subverting their own Foundations	14115	Liberal Irony in the Face of Radical Islam	Frédéric Volpi	BRISTOL, University of
48	js-2003	2165	Defending Democracy: How Can Democratic Regimes Respond to Extremist Challenges without Subverting their own Foundations	14116	Political Extremism and Emergency Legislation in the Irish Free State 1922-1939: the emergence of a Counter-Insurgent State.	Bill Kissane	The London School of Economics & Political Science
48	js-2003	2165	Defending Democracy: How Can Democratic Regimes Respond to Extremist Challenges without Subverting their own Foundations	14117	Post-conflict Democracy: Incentives for Non-moderation	Josep Ventura López	MADRID, Instituto Juan March de Estudios e Investigaciones
48	js-2003	2165	Defending Democracy: How Can Democratic Regimes Respond to Extremist Challenges without Subverting their own Foundations	14118	Public Order Policies, Responsive Policies, Terrorism and Nationalist Extremist in the Basque Country	Enrique Martínez Herrera	EUROPEAN UNIVERSITY INSTITUTE
48	js-2003	2165	Defending Democracy: How Can Democratic Regimes Respond to Extremist Challenges without Subverting their own Foundations	14119	The Case of Austria: Policing Democratic Values in the Global North	Amentahru Wahlrab	DENVER, University of
48	js-2003	2165	Defending Democracy: How Can Democratic Regimes Respond to Extremist Challenges without Subverting their own Foundations	14120	THE INCLUSION OF THE OTHER: HABERMAS ON THE FUNDAMENTAL(IST)S OF DELIBERATIVE DEMOCRACY	Lasse Thomassen	University of Essex
