conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
112	js-2018	6712	Legislators as Linkage in European Democracies	37807	Candidate Responsiveness to Constituency Opinion in Ireland	Rory Costello	University of Limerick
112	js-2018	6712	Legislators as Linkage in European Democracies	37851	Legislative Organization and Legislative Incumbency	Shane Martin	University of Essex
112	js-2018	6712	Legislators as Linkage in European Democracies	37851	Legislative Organization and Legislative Incumbency	Kaare Strøm	University of California, San Diego
112	js-2018	6712	Legislators as Linkage in European Democracies	38003	When do Men Represent Women’s Interests in Parliament? Evidence from the German Bundestag	Daniel Höhmann	University of Basel
112	js-2018	6712	Legislators as Linkage in European Democracies	38079	A Representative European Parliament? MEPs and the Representation of Citizens’ Preferences	Richard Whitaker	University of Leicester
112	js-2018	6712	Legislators as Linkage in European Democracies	38079	A Representative European Parliament? MEPs and the Representation of Citizens’ Preferences	Katjana Gattermann	University of Amsterdam
112	js-2018	6712	Legislators as Linkage in European Democracies	38079	A Representative European Parliament? MEPs and the Representation of Citizens’ Preferences	Sofia Vasilopoulou	University of York
112	js-2018	6712	Legislators as Linkage in European Democracies	38176	Constituency Characteristics, Civil Society Links and Topic Selection by Individual Legislators: Evidence from Portugal	Enrico Borghetto	Dipartimento di Scienze Politiche e Sociali, Università di Firenze
112	js-2018	6712	Legislators as Linkage in European Democracies	38176	Constituency Characteristics, Civil Society Links and Topic Selection by Individual Legislators: Evidence from Portugal	José Santana Pereira	Centro de Investigação e Estudos de Sociologia – CIES-IUL
112	js-2018	6712	Legislators as Linkage in European Democracies	38176	Constituency Characteristics, Civil Society Links and Topic Selection by Individual Legislators: Evidence from Portugal	André Freire	Centro de Investigação e Estudos de Sociologia – CIES-IUL
112	js-2018	6712	Legislators as Linkage in European Democracies	38186	Electoral Incentives and Legislator - Constituency Linkages in Supra-National Contexts	Mihail Chiru	University of Oxford
112	js-2018	6712	Legislators as Linkage in European Democracies	38234	The Quantity and Quality of Individual Campaign Linkage. Constituency Candidates in Comparative Perspective	Thomas Zittel	Johann Wolfgang Goethe-Universität Frankfurt
112	js-2018	6712	Legislators as Linkage in European Democracies	38234	The Quantity and Quality of Individual Campaign Linkage. Constituency Candidates in Comparative Perspective	Rosie Campbell	Kings College London
112	js-2018	6712	Legislators as Linkage in European Democracies	38252	Farmers’ Choice. The Electoral Reward of Issue Representation in a Mixed-Member System	Zsófia Papp	Centre for Social Sciences, Hungarian Academy of Sciences
112	js-2018	6712	Legislators as Linkage in European Democracies	38284	From Strasbourg with Love: Do Political Parties Recruitment Procedures affect MEPs’ Loyalty?	Camille Kelbel	Université catholique de Lille – ESPOL
112	js-2018	6712	Legislators as Linkage in European Democracies	38284	From Strasbourg with Love: Do Political Parties Recruitment Procedures affect MEPs’ Loyalty?	Isabelle De Coninck	University of Leuven
112	js-2018	6712	Legislators as Linkage in European Democracies	38296	Electoral Incentives and Constituency Responsiveness. A Field Experiment in the Context of the Swiss Elections 2015	Nathalie Giger	University of Geneva
112	js-2018	6712	Legislators as Linkage in European Democracies	38296	Electoral Incentives and Constituency Responsiveness. A Field Experiment in the Context of the Swiss Elections 2015	Simon Lanz	University of Geneva
112	js-2018	6712	Legislators as Linkage in European Democracies	38310	Lost on the way? Explaining Deviations between Parliamentary and Extra-parliamentary Positioning in the German Bundestag	Lukas Hohendorf	University of Bamberg
112	js-2018	6712	Legislators as Linkage in European Democracies	38359	The Missing Link? Parliamentary Work, Citizens’ Awareness and Votes in French Legislative Elections	Julien Navarro	Université catholique de Lille – ESPOL
112	js-2018	6712	Legislators as Linkage in European Democracies	38359	The Missing Link? Parliamentary Work, Citizens’ Awareness and Votes in French Legislative Elections	François Abel	NA
112	js-2018	6712	Legislators as Linkage in European Democracies	38418	The Diminishing Value of Minority Representation: Between Group Representation and Individual Career Paths	Stefanie Bailer	University of Basel
112	js-2018	6712	Legislators as Linkage in European Democracies	38418	The Diminishing Value of Minority Representation: Between Group Representation and Individual Career Paths	Nathalie Giger	University of Geneva
112	js-2018	6712	Legislators as Linkage in European Democracies	38418	The Diminishing Value of Minority Representation: Between Group Representation and Individual Career Paths	Christian Breunig	Universität Konstanz
112	js-2018	6712	Legislators as Linkage in European Democracies	38441	Policy Preference Congruence between Citizens and Candidates with Disabilities	Stefanie Reher	University of Strathclyde
112	js-2018	6712	Legislators as Linkage in European Democracies	38445	The Wolf in Sheep's Clothing? Policy Preferences and Legislative Party Switching	Elisa Volpi	University of Geneva
112	js-2018	6712	Legislators as Linkage in European Democracies	38445	The Wolf in Sheep's Clothing? Policy Preferences and Legislative Party Switching	Pirmin Bundi	Université de Lausanne
112	js-2018	6712	Legislators as Linkage in European Democracies	38465	Policy or Person? The Electoral Value of Programmatic Appeals and Personal Attributes in the Finnish Open-List System	Åsa von Schoultz	University of Helsinki
112	js-2018	6712	Legislators as Linkage in European Democracies	38488	Parliamentarians’ Appeal to Interest Groups: Patterns and Timing of Signalling	Oliver Huwyler	University of Basel
112	js-2018	6712	Legislators as Linkage in European Democracies	38488	Parliamentarians’ Appeal to Interest Groups: Patterns and Timing of Signalling	Stefanie Bailer	University of Basel
112	js-2018	6712	Legislators as Linkage in European Democracies	38553	Does Individual Professionalization of Legislators Deteriorate Policy Representation?	Lars Vogel	University of Leipzig
112	js-2018	6777	Ideologies and the European Union	37858	What's nonviolence to do with the European Union?	Claudio Radaelli	European University Institute
112	js-2018	6777	Ideologies and the European Union	37858	What's nonviolence to do with the European Union?	Roberto Baldoli	University College London
112	js-2018	6777	Ideologies and the European Union	37912	From 'Nation Europe' to 'Brussels': Europe in Far Right Ideology	Marta Lorimer	University of Exeter
112	js-2018	6777	Ideologies and the European Union	37983	The European Union as an Embodiment of the Christian Democratic Project	Carlo Invernizzi Accetti	Sciences Po Paris
112	js-2018	6777	Ideologies and the European Union	38004	Is European Integration Imperialist?	Glyn Morgan	Syracuse University
112	js-2018	6777	Ideologies and the European Union	38012	The Importance of Shared Ideas and Common Ideology in the Evolution of the European Parliament, 1952-1979	Mechthild Roos	University of Luxembourg
112	js-2018	6777	Ideologies and the European Union	38103	A Non-Mainstream Political View of the European Project: European Municipalism	Elisabetta Mocca	University of Vienna
112	js-2018	6777	Ideologies and the European Union	38174	Emergency Europe and the Politics of Volition	Jonathan White	The London School of Economics & Political Science
112	js-2018	6777	Ideologies and the European Union	38190	Constituent Power and Transnational Partisanship in the EU	Fabio Wolkenstein	Aarhus Universitet
112	js-2018	6777	Ideologies and the European Union	38227	EU Migration and Welfare Rights: Three Normative Orders	Dimitrios Efthymiou	Johann Wolfgang Goethe-Universität Frankfurt
112	js-2018	6777	Ideologies and the European Union	38268	Political Myth and Central Bank Independence in Europe	Hjalte Lokdam	The London School of Economics & Political Science
112	js-2018	6777	Ideologies and the European Union	38311	The Ideological Choice for Europe	Doris Wydra	Universität Salzburg
112	js-2018	6777	Ideologies and the European Union	38311	The Ideological Choice for Europe	Sonja Puntscher Riekmann	Universität Salzburg
112	js-2018	6777	Ideologies and the European Union	38342	Europeanism as Nationalism: The Liberal and Romantic Foundations of the European Union	Marco Duranti	University of Sydney
112	js-2018	6777	Ideologies and the European Union	38393	Interpreting the Ideological Make-up of European Integration: Remarks on the Failure of a 'Dirigiste' Europe in the 1960s	Hugo Canihac	Institut d'Études Politiques de Bordeaux
112	js-2018	6777	Ideologies and the European Union	38427	Ordoliberalism as a Transposition Machine for Religious Values: How the Cultural Roots of the Ideology divide Europe	Josef Hien	Università degli Studi di Milano
112	js-2018	6777	Ideologies and the European Union	38525	Power and Coloniality in the European Union: The Ideological Construction of the Southern 'Other' since 2010	Noëlle Manuela Burgi	Université de Paris I – Panthéon-Sorbonne
112	js-2018	6777	Ideologies and the European Union	38525	Power and Coloniality in the European Union: The Ideological Construction of the Southern 'Other' since 2010	Golub Philip	American University
112	js-2018	6777	Ideologies and the European Union	38578	European Constitutionalism - Between Utopia and Ideology	Jan Komarek	University of Copenhagen
112	js-2018	6779	Strategies of Secession and Counter-secession	37804	Do Parent State Strategies Matter in Resolving Secessionist Conflicts with De Facto States?	Eiki Berg	University of Tartu
112	js-2018	6779	Strategies of Secession and Counter-secession	37804	Do Parent State Strategies Matter in Resolving Secessionist Conflicts with De Facto States?	Scott Pegg	Indiana University
112	js-2018	6779	Strategies of Secession and Counter-secession	37848	Remedial Secession: Researching the Gap between Theory and Practice	Argyro Kartsonaki	University of Birmingham
112	js-2018	6779	Strategies of Secession and Counter-secession	37860	The Two Québec Independence Referendums: Political Strategies and International Relations	André Lecours	University of Ottawa
112	js-2018	6779	Strategies of Secession and Counter-secession	37892	Strategies of Secession and Counter Secession	Diego Muro	University of St Andrews
112	js-2018	6779	Strategies of Secession and Counter-secession	37892	Strategies of Secession and Counter Secession	Ryan Griffiths	University of Sydney
112	js-2018	6779	Strategies of Secession and Counter-secession	37902	Getting Right Back to Where They Started From: De Facto States Quest for the Status Quo and Reintegration	Angely Martinez	Syracuse University
112	js-2018	6779	Strategies of Secession and Counter-secession	38027	The Unrecognised States of the South Caucasus: Strategic Adjustments towards Recognition and Status Quo Instrumentalisation	Roxana Andrei	Centro de Estudos Sociais, University of Coimbra
112	js-2018	6779	Strategies of Secession and Counter-secession	38051	Rebel Governance in De Facto States (1945-2016)	Adrian Florea	University of Glasgow
112	js-2018	6779	Strategies of Secession and Counter-secession	38052	Struggling Over the Costs of Independence: Secessionist Actors and the Business Community	Karlo Basta	Memorial University of Newfoundland
112	js-2018	6779	Strategies of Secession and Counter-secession	38189	Viability as a strategy of secession	Giulia Prelz Oltramonti	Université Libre de Bruxelles
112	js-2018	6779	Strategies of Secession and Counter-secession	38278	The EU in the Discourse of Secessionist Parties: From Safety Net to Prison?	Bart Maddens	University of Leuven
112	js-2018	6779	Strategies of Secession and Counter-secession	38278	The EU in the Discourse of Secessionist Parties: From Safety Net to Prison?	Steven Van Hecke	University of Leuven
112	js-2018	6779	Strategies of Secession and Counter-secession	38303	Explaining Divergent Outcomes of the Bargaining Process over Self-Determination: Accommodation or Conflict?	Livia Rohrbach	University of Copenhagen
112	js-2018	6779	Strategies of Secession and Counter-secession	38315	Putting Secession in Comparative Perspective: Cases from Eurasia	Nino Kemoklidze	University of Birmingham
112	js-2018	6779	Strategies of Secession and Counter-secession	38368	Seeking Sovereignty in Abkhazia and South Ossetia: Maneuvring Georgia, Russia, and the EU	Dovilė Jakniūnaitė	Vilnius University
112	js-2018	6779	Strategies of Secession and Counter-secession	38500	Playing Field Sets on Fire: Do Democratic Institutions Dilute Violence in Strategies of Secessionist Movements?	Melike Ayşe Kocacık	Sabancı University
