conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
51	js-2006	2072	EU Social Policy: Europeanisation or the Persistence of National Differences?	12556	Does the implementation of the Lisbon Agenda bring about a European Social Model?	Waltraud Schelkle	The London School of Economics & Political Science
51	js-2006	2072	EU Social Policy: Europeanisation or the Persistence of National Differences?	12557	Europeanization in the Domain of Social Policy.  The European Court of Justice as an Agent of Domestic Change?	Diana Panke	BERLIN, Freie Universität
51	js-2006	2072	EU Social Policy: Europeanisation or the Persistence of National Differences?	12558	International ideas and employment and family support policies in Denmark and Norway 1990-2005	Nanna Kildal	BERGEN, Universitetet i
51	js-2006	2072	EU Social Policy: Europeanisation or the Persistence of National Differences?	12559	Legitimacy concepts in the European Employment Strategy	Milena Büchs	University of Southampton
51	js-2006	2072	EU Social Policy: Europeanisation or the Persistence of National Differences?	12560	National Social Policy-Making in the European Multi-Level System of Governance	Ute Behning	GÖTTINGEN, Georg-August-Universitaet
51	js-2006	2072	EU Social Policy: Europeanisation or the Persistence of National Differences?	12561	Parental, Maternity and/or Paternity Leave: comparative European perspectives	Susan Millns	KENT, University of
51	js-2006	2072	EU Social Policy: Europeanisation or the Persistence of National Differences?	12562	Social Policy between States and Courts.  An analysis of the Evolution of Migrants' Social Security Rights in the EU	Deborah Mabbett	Birkbeck, University of London
51	js-2006	2072	EU Social Policy: Europeanisation or the Persistence of National Differences?	12563	The 'Adult Worker Model' Welfare StateL Europe's new Social Model?	Claire Annesley	University of Sussex
51	js-2006	2072	EU Social Policy: Europeanisation or the Persistence of National Differences?	12564	The Euorpeanization of occupational Pension Relations: Institutional and Ideational Misfit in EU Member States	Michael Whyte Kpessa	MCMASTER University
51	js-2006	2072	EU Social Policy: Europeanisation or the Persistence of National Differences?	12565	Under Organisational Pressure.   Employment Policy-making in Sweden	Asa Vifell	STOCKHOLMS UNIVERSITET
51	js-2006	2072	EU Social Policy: Europeanisation or the Persistence of National Differences?	12566	Why does contemporary welfare research fail to explain the influence of the EU? Europeanization as a methodological challenge for welfare analysis	Simon Hegelich	MÜNSTER, Westfälische Wilhlems-Universität
51	js-2006	2073	The International Anti-Corruption Movement	12567	An Overview of the Development of Inspection and Oversight: Blind Alleys and Open Vistas in the Case of American Procurement Policy	Frank Anechiarico	HAMILTON COLLEGE, New York
51	js-2006	2073	The International Anti-Corruption Movement	12568	Anti-Corruption NGOs and the Quality of Democracy in Bulgaria	Kalin Ivanov	OXFORD, University of
51	js-2006	2073	The International Anti-Corruption Movement	12569	Anti-Corruption Policy Concepts of Three Bilateral Donors - Commonalities and Differences	Brigitte Hamm	University of Duisburg-Essen
51	js-2006	2073	The International Anti-Corruption Movement	12570	Anti-Corrupton Advocacy - in Contemporary Russia? Domestic CSOs between International Allies and the State	Diana Schmidt	BELFAST, QUEEN'S University of
51	js-2006	2073	The International Anti-Corruption Movement	12571	Civic Education for Combating Corruption: Prospects for Donor-Funded Strategies	Heather Marquette	University of Birmingham
51	js-2006	2073	The International Anti-Corruption Movement	12572	Corruption and Democratic Stability: on the unintended consquences of International Anti-Corruption Campaigns	Staffan Andersson	Linnaeus University
51	js-2006	2073	The International Anti-Corruption Movement	12573	Corruption, Legitimacy and the Quality of Democracy in Central and Eastern Europe and Latin America	Svetlozar Andreev	SOFIA, University of
51	js-2006	2073	The International Anti-Corruption Movement	12574	Culture and Corruption in the Pacific Islands: Some Conceptual Issues and Findings from Studies of National Integrity Systems	Peter Larmour	AUSTRALIAN NATIONAL UNIVERSITY
51	js-2006	2073	The International Anti-Corruption Movement	12575	Current International Focus on Gender mainstreaming as an Anti-Corruption Remedy: Another Development Rhetoric?	Namawu Alolo	BIRMINGHAM, University of
51	js-2006	2073	The International Anti-Corruption Movement	12576	Driving to anti-corruption utopia without a roadmap. Assessing the theoretical basis for Corruption Prevention Strategies of Global Institutions	John Warburton	SYDNEY, University of
