conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
96	gc-2017	6713	Trends Towards Particularism in Citizenship Policies in Europe	34449	Immigrant Investor Programmes in the European Union: A Typology	Jelena Dzankic	European University Institute
96	gc-2017	6713	Trends Towards Particularism in Citizenship Policies in Europe	34450	What Depriving Terrorists of their Citizenship tells us about the Human Right to Nationality	Sandra Mantu	Radboud Universiteit Nijmegen
96	gc-2017	6713	Trends Towards Particularism in Citizenship Policies in Europe	34451	From Full Discretion to Restriction? The Development of Economic Requirements for Naturalisation in Western European Countries	Jeremias Stadlmair	University of Vienna
96	gc-2017	6713	Trends Towards Particularism in Citizenship Policies in Europe	34452	How Many Doors to Citizenship? 'Special' and Particularistic Citizenship Norms in the EU28, 1992-2015	Djordje Sredanovic	Université Libre de Bruxelles
96	gc-2017	6713	Trends Towards Particularism in Citizenship Policies in Europe	37634	The Role of Emigrants in Shaping Home Country Legislation on Voting Rights for Non-resident Citizens: A Bottom up Approach	Sue Collard	University of Sussex
96	gc-2017	6774	Strengthening Local Governance Capacity through Interactive Political Leadership	34472	Strengthening Interactive Political Leadership by Designing Arenas for Collaborative Policy Innovation: Theoretical Reflections and Empirical Experiences	Jacob Torfing	University of Roskilde
96	gc-2017	6774	Strengthening Local Governance Capacity through Interactive Political Leadership	34472	Strengthening Interactive Political Leadership by Designing Arenas for Collaborative Policy Innovation: Theoretical Reflections and Empirical Experiences	Eva Sørensen	University of Roskilde
96	gc-2017	6774	Strengthening Local Governance Capacity through Interactive Political Leadership	34473	Comparing Local Institutional Reforms Aiming to Strengthen Local Political Leadership: Some Danish and Norwegian Experiences	Tina Ollgaard Bentzen	University of Roskilde
96	gc-2017	6774	Strengthening Local Governance Capacity through Interactive Political Leadership	34473	Comparing Local Institutional Reforms Aiming to Strengthen Local Political Leadership: Some Danish and Norwegian Experiences	Christian Lo	Nord University
96	gc-2017	6774	Strengthening Local Governance Capacity through Interactive Political Leadership	34473	Comparing Local Institutional Reforms Aiming to Strengthen Local Political Leadership: Some Danish and Norwegian Experiences	Marte Winsvold	Institute for Social Research, Oslo
96	gc-2017	6774	Strengthening Local Governance Capacity through Interactive Political Leadership	34474	Examining the Role of ‘Informal Governance’ as a Local Leadership Asset	Sarah Ayres	University of Bristol
96	gc-2017	6774	Strengthening Local Governance Capacity through Interactive Political Leadership	34475	Innovating for Political Leadership – The Case of Norway	Asbjørn Røiseland	OsloMet–Oslo Metropolitan University
96	gc-2017	6774	Strengthening Local Governance Capacity through Interactive Political Leadership	36726	Are Independent Mayors Different? Non-party Local Leaders and their Views on Local Democracy in Seven European Countries	Adam Gendzwill	University of Warsaw
96	gc-2017	6774	Strengthening Local Governance Capacity through Interactive Political Leadership	36726	Are Independent Mayors Different? Non-party Local Leaders and their Views on Local Democracy in Seven European Countries	Adam Gendzwill	University of Warsaw
96	gc-2017	6776	FEATURED PANEL: Brexit Debate - EPS Symposium	34507	Thomas König: Brexit Debate - EPS Symposium	Thomas König	Universität Mannheim
96	gc-2017	6776	FEATURED PANEL: Brexit Debate - EPS Symposium	34508	Richard Bellamy: Brexit Debate - EPS Symposium	Richard Bellamy	University College London
96	gc-2017	6776	FEATURED PANEL: Brexit Debate - EPS Symposium	34510	Richard Whitman: Brexit Debate - EPS Symposium	Richard Whitman	University of Kent
96	gc-2017	6776	FEATURED PANEL: Brexit Debate - EPS Symposium	37772	Sofia Vasilopoulou: Brexit Debate - EPS Symposium	Sofia Vasilopoulou	University of York
96	gc-2017	6780	Democratic Representation in Interconnected Settings	34524	Towards Deliberative Representation: Could Decoupling Judgement from Will be the Way?	Simona Piattoni	Università degli Studi di Trento
96	gc-2017	6780	Democratic Representation in Interconnected Settings	34526	Trans- and Supranational Representation in EU National Parliaments: The Case of EU Treaty Debates	Lucy Kinski	Heinrich-Heine-Universität Düsseldorf
96	gc-2017	6784	Measuring Voting Intentions Based on Pre-election Polls	34554	Optimal Citizen Forecasts of Multi-Party Elections	Andreas Murr	University of Warwick
96	gc-2017	6784	Measuring Voting Intentions Based on Pre-election Polls	34555	Big 'C' or Small 'c'? Conservatism, Risk, Late Swing and Polling Errors	Robert Johns	University of Essex
96	gc-2017	6784	Measuring Voting Intentions Based on Pre-election Polls	34556	A Dynamic Forecasting Model for the 2017 German Federal Election	Lukas Stoetzer	Humboldt-Universität zu Berlin
96	gc-2017	6784	Measuring Voting Intentions Based on Pre-election Polls	34556	A Dynamic Forecasting Model for the 2017 German Federal Election	Thomas Gschwend	Universität Mannheim
