conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
104	js-2017	4744	Health and Political Behavior	32916	Why People with Depression Feel Closest to Left Parties but Do Not Necessarily Support Them. Political Attitudes in Major Depressive Disorders	Luca Bernardi	Universitat Autònoma de Barcelona
104	js-2017	4744	Health and Political Behavior	32990	If I do not feel Good, I do not Vote: The Effect of the Well-Being of Citizens, both Subjective and Real, on Turnout	Daniel Stockemer	University of Ottawa
104	js-2017	4744	Health and Political Behavior	33025	Health Status and Political Involvement: Can the Welfare State Compensate for Inequalities?	Carolin Rapp	University of Copenhagen
104	js-2017	4744	Health and Political Behavior	33597	Subjective Well-Being and the Politically Active Citizen: A Comparative European Study	Annika Lindholm	Université de Lausanne
104	js-2017	4744	Health and Political Behavior	33597	Subjective Well-Being and the Politically Active Citizen: A Comparative European Study	Georg Lutz	Université de Lausanne
104	js-2017	4744	Health and Political Behavior	33621	Health, Political Interest and Efficacy	Lauri Rapeli	Åbo Akademi
104	js-2017	4744	Health and Political Behavior	33621	Health, Political Interest and Efficacy	Mikko Mattila	University of Helsinki
104	js-2017	4744	Health and Political Behavior	33621	Health, Political Interest and Efficacy	Achillefs Papageorgiou	University of Helsinki
104	js-2017	4744	Health and Political Behavior	33875	Is there a Causal Link between Health and Voting?	Mikko Mattila	University of Helsinki
104	js-2017	4744	Health and Political Behavior	33875	Is there a Causal Link between Health and Voting?	Lauri Rapeli	Åbo Akademi
104	js-2017	4744	Health and Political Behavior	33875	Is there a Causal Link between Health and Voting?	Achillefs Papageorgiou	University of Helsinki
104	js-2017	4744	Health and Political Behavior	33954	Self-reported Health and Direct Democracy – The Case of the Citizens’ Initiative in Finland	Henrik Serup Christensen	Åbo Akademi
104	js-2017	4744	Health and Political Behavior	33954	Self-reported Health and Direct Democracy – The Case of the Citizens’ Initiative in Finland	Maija Jäske	University of Turku
104	js-2017	4744	Health and Political Behavior	33954	Self-reported Health and Direct Democracy – The Case of the Citizens’ Initiative in Finland	Maija Setälä	University of Turku
104	js-2017	4744	Health and Political Behavior	33954	Self-reported Health and Direct Democracy – The Case of the Citizens’ Initiative in Finland	Elias Laitinen	University of Turku
104	js-2017	4744	Health and Political Behavior	33958	Feeling Healthy, Strong and Influential in Society – An Explorative Study of Self-reported Health and Political Efficacy among Older Adults in the Ostrobothnia Region	Susanne Jungerstam	Novia University of Applied Sciences
104	js-2017	4744	Health and Political Behavior	33996	Health and Political Engagement: The Impact of Experiences with Publicly-Provided Health Care	Elisabeth Gidengil	McGill University
104	js-2017	4744	Health and Political Behavior	34028	Electoral Participation and Health: The Role played by Stress, Sleep and Chronic Illness	Jérôme Couture	Department of Political Science, Université Laval
104	js-2017	4744	Health and Political Behavior	34028	Electoral Participation and Health: The Role played by Stress, Sleep and Chronic Illness	Sandra Breux	NA
104	js-2017	4744	Health and Political Behavior	34082	Explaining Social Class Inequality in Turnout: The Contribution of Money and Health	Hannu Lahtinen	University of Helsinki
104	js-2017	4744	Health and Political Behavior	34082	Explaining Social Class Inequality in Turnout: The Contribution of Money and Health	Mikko Mattila	University of Helsinki
104	js-2017	4744	Health and Political Behavior	34082	Explaining Social Class Inequality in Turnout: The Contribution of Money and Health	Hanna Wass	University of Helsinki
104	js-2017	4744	Health and Political Behavior	34082	Explaining Social Class Inequality in Turnout: The Contribution of Money and Health	Pekka Martikainen	University of Helsinki
104	js-2017	4744	Health and Political Behavior	34124	How does Pregnancy Shape Turnout?	Dietlind Stolle	McGill University
104	js-2017	4744	Health and Political Behavior	34124	How does Pregnancy Shape Turnout?	Hanna Wass	University of Helsinki
104	js-2017	4744	Health and Political Behavior	34159	How and Why Depression Suppresses Turnout?	Hanna Wass	University of Helsinki
104	js-2017	4744	Health and Political Behavior	34159	How and Why Depression Suppresses Turnout?	Reijo Sund	University of Helsinki
104	js-2017	4744	Health and Political Behavior	34159	How and Why Depression Suppresses Turnout?	Hannu Lahtinen	University of Helsinki
104	js-2017	4744	Health and Political Behavior	34159	How and Why Depression Suppresses Turnout?	Mikko Mattila	University of Helsinki
104	js-2017	4744	Health and Political Behavior	34159	How and Why Depression Suppresses Turnout?	Pekka Martikainen	University of Helsinki
104	js-2017	4747	Configurational Thinking in Political Science: Theory, Methodology, and Empirical Application	32876	Redesigning Conceptual Aggregation in Set Theoretic Methods: Fuzzy Multiple Attribute Conditions in fsQCA	Francesco Veri	Institute for Governance and Policy Analysis, University of Canberra
104	js-2017	4747	Configurational Thinking in Political Science: Theory, Methodology, and Empirical Application	32890	"Convincing Explanations with QCA. The Contribution of ""Essential"" Configurational Models"	Alessia Damonte	Università degli Studi di Milano
104	js-2017	4747	Configurational Thinking in Political Science: Theory, Methodology, and Empirical Application	33527	Routes to Reform. Civil-Military Relations and Democracy in the Third Wave	David Kühn	Ruprecht-Karls-Universität Heidelberg
104	js-2017	4747	Configurational Thinking in Political Science: Theory, Methodology, and Empirical Application	33527	Routes to Reform. Civil-Military Relations and Democracy in the Third Wave	Aurel Croissant	Ruprecht-Karls-Universität Heidelberg
104	js-2017	4747	Configurational Thinking in Political Science: Theory, Methodology, and Empirical Application	33547	Designing Research with Qualitative Comparative Analysis (QCA): Approaches, Challenges, Tools	Eva Thomann	University of Exeter
104	js-2017	4747	Configurational Thinking in Political Science: Theory, Methodology, and Empirical Application	33547	Designing Research with Qualitative Comparative Analysis (QCA): Approaches, Challenges, Tools	Martino Maggetti	Université de Lausanne
104	js-2017	4747	Configurational Thinking in Political Science: Theory, Methodology, and Empirical Application	33548	Belief Configurations, Reasoning Processes, and Political Activism. A Multi-method Analysis	Stephanie Dornschneider	University College Dublin
104	js-2017	4747	Configurational Thinking in Political Science: Theory, Methodology, and Empirical Application	33567	Are Differences-of-Degree Compatible with Set-Theoretical Thinking?	Derek Beach	Aarhus Universitet
104	js-2017	4747	Configurational Thinking in Political Science: Theory, Methodology, and Empirical Application	33683	Causal Modeling with Multi-Value and Fuzzy-Set Coincidence Analysis	Michael Baumgartner	Universitetet i Bergen
104	js-2017	4747	Configurational Thinking in Political Science: Theory, Methodology, and Empirical Application	33911	Locating Qualitative Comparative Analysis (QCA), Set-Theoretic Methods (STMs) and Configurational Comparative Methods (CCMs) in the Methodological Logical Space: A First Systematic Attempt	Benoît Rihoux	Université catholique de Louvain
104	js-2017	4747	Configurational Thinking in Political Science: Theory, Methodology, and Empirical Application	33911	Locating Qualitative Comparative Analysis (QCA), Set-Theoretic Methods (STMs) and Configurational Comparative Methods (CCMs) in the Methodological Logical Space: A First Systematic Attempt	Priscilla Alamos-Concha	Université catholique de Louvain
