conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
123	gc-2019	8457	Addressing Security Challenges in the Baltic Region through Multilateral Cooperation	45031	From the Fulda Gap to the Suwalki Gap: Understanding the Baltic States’ Defence in Depth Problem in the Context of Cold War 2.0	Brendan Flynn	National University of Ireland, Galway
123	gc-2019	8457	Addressing Security Challenges in the Baltic Region through Multilateral Cooperation	45032	Common Security and Defence Policy of the European Union: Implications and Future Perspectives for Latvia	Valerijs Bodnieks	Riga Stradinš University
123	gc-2019	8457	Addressing Security Challenges in the Baltic Region through Multilateral Cooperation	45033	Sub-Regional Defence Synchronisation – Theory Perspectives and Security Expectations for the Baltics	Olevs Nikers	Riga Stradinš University
123	gc-2019	8457	Addressing Security Challenges in the Baltic Region through Multilateral Cooperation	45033	Sub-Regional Defence Synchronisation – Theory Perspectives and Security Expectations for the Baltics	Otto Tabuns	University of Latvia
123	gc-2019	8460	The Politics of Rewilding	45156	From Rewilding to Mutualism: A Philosophical and Political Project	Mihnea Tanasescu	Vrije Universiteit Brussel
123	gc-2019	8460	The Politics of Rewilding	45157	Taming the Idea of Rewilding	Marcel Wissenburg	Radboud Universiteit Nijmegen
123	gc-2019	8460	The Politics of Rewilding	45158	From Fish Management to Fish Rewilding: A Finnish Case Analysis	Markku Oksanen	University of Eastern Finland
123	gc-2019	8460	The Politics of Rewilding	45199	Ranunculus glacialis vs Reindeer – Narratives about Naturepark Malla	Niina Meriläinen	Tampere University
123	gc-2019	8460	The Politics of Rewilding	45199	Ranunculus glacialis vs Reindeer – Narratives about Naturepark Malla	Heta-Elena Heiskanen	Tampere University
123	gc-2019	8460	The Politics of Rewilding	46501	Developing a National Park Resilience Framework: A Case Study of Yangmingshan National Park	Guan-Yu Lai	National Tsing Hua University, Taiwan
123	gc-2019	8460	The Politics of Rewilding	46501	Developing a National Park Resilience Framework: A Case Study of Yangmingshan National Park	Yan-Rong Chen	National Tsing Hua University, Taiwan
123	gc-2019	8460	The Politics of Rewilding	46501	Developing a National Park Resilience Framework: A Case Study of Yangmingshan National Park	Kuo-Tai Cheng	National Tsing Hua University, Taiwan
123	gc-2019	8463	Governance and the Political Economy of Knowledge	45211	The Crafting of Knowledge Alchemy	Niilo Kauppi	University of Helsinki
123	gc-2019	8463	Governance and the Political Economy of Knowledge	45211	The Crafting of Knowledge Alchemy	Tero Erkkilä	University of Helsinki
123	gc-2019	8463	Governance and the Political Economy of Knowledge	45211	The Crafting of Knowledge Alchemy	Meng-Hsuan Chou	University of Helsinki
123	gc-2019	8463	Governance and the Political Economy of Knowledge	45212	Numerical Governance, Innovation Hubs, and Human Capital	Meng-Hsuan Chou	University of Helsinki
123	gc-2019	8463	Governance and the Political Economy of Knowledge	45212	Numerical Governance, Innovation Hubs, and Human Capital	Tero Erkkilä	University of Helsinki
123	gc-2019	8463	Governance and the Political Economy of Knowledge	45213	Algorithms, Governance, and State Information	Tero Erkkilä	University of Helsinki
123	gc-2019	8463	Governance and the Political Economy of Knowledge	45213	Algorithms, Governance, and State Information	Niilo Kauppi	University of Helsinki
123	gc-2019	8463	Governance and the Political Economy of Knowledge	45214	IOs Make the World Go Round: The Political and Economic Aspects of International Organisations’ Cooperation in Higher Education	Dorota Dakowska	Université Lyon II
123	gc-2019	8463	Governance and the Political Economy of Knowledge	45215	A Portuguese Tale of Knowledge Society: Narrowing Bonds between Higher Education and the Innovation System	Teresa Carvalho	Universidade de Aveiro
123	gc-2019	8463	Governance and the Political Economy of Knowledge	45215	A Portuguese Tale of Knowledge Society: Narrowing Bonds between Higher Education and the Innovation System	Sara Diogo	Universidade de Aveiro
123	gc-2019	8464	The Politics of Size in Higher Education: Devices, Patterns and Spatial Imaginaries	45226	Making the Global Look Like It's Big: Practices of Internationality and Size-Building in German Universities	Alexander Mitterle	Albert-Ludwigs-Universität Freiburg
123	gc-2019	8464	The Politics of Size in Higher Education: Devices, Patterns and Spatial Imaginaries	45227	Science Unleashed? Creating 'Critical Mass‘ through Graduate Schools	Roland Bloch	Martin-Luther-Universität Halle-Wittenberg
123	gc-2019	8464	The Politics of Size in Higher Education: Devices, Patterns and Spatial Imaginaries	45228	The Logic of Academic Hierarchies and the Impact of Quality Measures: On the Discursive Construction of 'Size' in Economics	Jens Maesse	Justus-Liebig-University Giessen
123	gc-2019	8464	The Politics of Size in Higher Education: Devices, Patterns and Spatial Imaginaries	45229	V-Charged: Powering Up the World-Class University as a Global Actor	Susan Robertson	University of Cambridge
123	gc-2019	8464	The Politics of Size in Higher Education: Devices, Patterns and Spatial Imaginaries	45531	Turkey’s Soft Power Projection through its Turkey Scholarships Program	Esra Merve Çalışkan	Istanbul Medipol University
123	gc-2019	8464	The Politics of Size in Higher Education: Devices, Patterns and Spatial Imaginaries	45531	Turkey’s Soft Power Projection through its Turkey Scholarships Program	Halil Kürşad Aslan	Istanbul Medipol University
123	gc-2019	8464	The Politics of Size in Higher Education: Devices, Patterns and Spatial Imaginaries	45531	Turkey’s Soft Power Projection through its Turkey Scholarships Program	H Deniz Genç	Istanbul Medipol University
123	gc-2019	8467	Varieties of Vigilantism in Europe	45282	Anti-Refugee Vigilantism in France and Italy during the 'Migration Crisis': Comparing Organisation, Goals and Targets	Pietro Castelli Gattinara	Universitetet i Oslo
