conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
44	js-1999	2239	Politicians, Bureaucrats and Institutional Reform	15335	Bureaucratic Politics in Spain:  A Long Lasting Tradition	Carlos Alba	Universidad Autònoma de Madrid – Instituto de Políticas y Bienes Públicos del CSIC
44	js-1999	2239	Politicians, Bureaucrats and Institutional Reform	15342	Policy Change, Institutions and Core Executives:  Privatisation in New Zealand and The Netherlands	K Yesilkagit	LEIDEN, University of
44	js-1999	2239	Politicians, Bureaucrats and Institutional Reform	15348	The Reinvention Syndrome: Politics by Other Means?	Joel D. Aberbach	UCLA
44	js-1999	2239	Politicians, Bureaucrats and Institutional Reform	15349	The Reinvestion Syndrome: Politics by Other Means?	Bert A. Rockman	PITTSBURGH, University of
44	js-1999	2239	Politicians, Bureaucrats and Institutional Reform	15350	The Transformation of Local Government in France: Towards a Co-Administration Model Between Local Authorities and State Field Services	Hèléne Reigner	RENNES I, Universite de
44	js-1999	2240	The Consequences of Candidate Selection	15351	Candidate Recruitment, Party Organisation and the Communist Successor Parties	John Ishiyama	TURMAN STATE UNIVERSITY
44	js-1999	2240	The Consequences of Candidate Selection	15353	Candidate Selection in Two Rigid List Systems:  Spain and Portugal	Juan Montabes Pereira	Universidad de Granada
44	js-1999	2240	The Consequences of Candidate Selection	15354	Candidate Selection Through Primary Elections:  Theoretical Reflections and Observations on the Spanish Case	Jonathan Hopkin	BIRMINGHAM, University of
44	js-1999	2240	The Consequences of Candidate Selection	15356	Consequences of Candidate Selection Under the AMS Electoral System: The Case of Germany	Geoffrey Roberts	MANCHESTER, University of
44	js-1999	2240	The Consequences of Candidate Selection	15361	Origins and Consequences of Nomination Systems.  A Comparison Between Norway and the US	Henry Valen	ISF, Oslo
44	js-1999	2240	The Consequences of Candidate Selection	15362	Origins and Consequences of Normination Systems. A Comparison Between Norway and the US	Hanne Marthe Narud	ISF, Oslo
44	js-1999	2240	The Consequences of Candidate Selection	15363	The Consequences of Candidate Selection for Party Organisation, Political Representation and Legislative Behaviour: Empirical Evidence and Theoretical Arguments from Israel	Reuven Y. Hazan	Hebrew University of Jerusalem
44	js-1999	2240	The Consequences of Candidate Selection	15364	The Consequences of Candidate Selection for Policy-Making in Western Europe	Paul Pennings	AMSTERDAM, Vrije Universiteit
44	js-1999	2240	The Consequences of Candidate Selection	15366	The Selection o Parliamentary Candidates in Western Europe.  The Paradox of Democracy	André Krouwel	Vrije Universiteit Amsterdam
44	js-1999	2241	Democracy in the Third World: What Should be Done?	15371	Democratic Consolidation in the Third World: Many Questions, Any Answers?	Jeff Haynes	LONDON GUILDHALL University
44	js-1999	2243	Estimating the Policy Positions of Political Actors	15403	Election Programmes and Policy in Quebec, 1960-1997	François Petry	LAVAL, Université
44	js-1999	2243	Estimating the Policy Positions of Political Actors	15406	Estimating Policy Positions from Political Texts	Michael Laver	DUBLIN, Trinity College
44	js-1999	2243	Estimating the Policy Positions of Political Actors	15411	Party Platforms and Voters' Perceptions	Wouter van der Brug	University of Amsterdam
44	js-1999	2243	Estimating the Policy Positions of Political Actors	15412	Policy Positions and the Generalist/Specialist Divide	Dave Silbergh	ROBERT GORDON UNIVERSITY
44	js-1999	2244	International Distributive Justice: Cosmopolitanism and its Critics	15423	Improving the World's Pursuit of Criminal and Distributive Justice.  An Eclectic Political Agrument	Jos De Beus	AMSTERDAM, University of
44	js-1999	2244	International Distributive Justice: Cosmopolitanism and its Critics	15424	International Distributive Justice: Cosmopolitanism and its Critics	Percy B Lehning	ERASMUS University, Rotterdam
44	js-1999	2244	International Distributive Justice: Cosmopolitanism and its Critics	15429	Review Article: International Distributive Justice	Simon Caney	University of Oxford
44	js-1999	2245	Towards a Stable Peace in Europe: Theoretical and Empirical Investigations	15431	Building a Stable Peace in Mitteleuropa: German-Polish Relations and the Future of European Integration	Adrian Hyde-Price	BIRMINGHAM, University of
44	js-1999	2247	Why Do Social Actors Comply?  Comparing European and International Norms	15442	The Study of Compliance - An Outline	Michael Zürn	WZB Berlin Social Science Center
44	js-1999	2248	European Aspects of Post-Communist Party Development	15448	Legacies of Leadership Leeway - The Later Impact of Early Party Elite Choices and Recruitments: A Study of the German PDS and the Polish SdRP	Astrid Hedin	LUND UNIVERSITET
44	js-1999	2248	European Aspects of Post-Communist Party Development	15451	Patterns of Europeanisation and Transnational Party Co-Operation:  Party Development in Central and Eastern Europe	Geoffrey Pridham	University of Bristol
44	js-1999	2249	European Parliaments: Rediscovering, refocusing or reinventing?	15456	Deliberation in the European Parliament:  A Curiosity or a Model?	Olivier Costa	BRUXELLES, Université Libre de
44	js-1999	2249	European Parliaments: Rediscovering, refocusing or reinventing?	15458	Does Consensus lead to Ignorance?  National Parliaments and the Legitimacy of EU Governance	Matti Wiberg	University of Turku
44	js-1999	2249	European Parliaments: Rediscovering, refocusing or reinventing?	15458	Does Consensus lead to Ignorance?  National Parliaments and the Legitimacy of EU Governance	Tapio Raunio	Tampere University
44	js-1999	2249	European Parliaments: Rediscovering, refocusing or reinventing?	15472	The Labour Government and British Constitutional Reform	David O'Brien	NEWCASTLE UPON TYNE, University of
44	js-1999	2251	Designing Institutions	15486	Happy Voters Due to Referendums?  Explaining Citizen Support for European Integration	Simon Hug	University of Geneva
44	js-1999	2251	Designing Institutions	15488	Institutional Conditions for Policy Design:  Types of Arenas and Rules of the Game	Arco Timmermans	TWENTE, Universiteit
44	js-1999	2251	Designing Institutions	15489	Institutional Design and The Level of Democracy	Lars Johannsen	Aarhus Universitet
44	js-1999	2251	Designing Institutions	15490	Institutional Design in the Public Sector: The Role of Political Transactions Costs	Raquel Gallego-Calderon	BARCELONA, Universitat Autònoma de
44	js-1999	2251	Designing Institutions	15493	Semi-Presidentalism: A Comparative Study	Rafael Martínez	BARCELONA, Universitat de
44	js-1999	2251	Designing Institutions	15496	The Institutional Design of the Russian State	Clive Tempest	WEST of ENGLAND, University of the
44	js-1999	2251	Designing Institutions	15498	Veto Players and Institutional Analysis	George Tsebelis	CALIFORNIA - LOS ANGELES, University of
44	js-1999	2252	The Changing Role of Local Councillors	15501	Leadership, Scrutiny or Mutiny?  New Councillor Roles in Local Government in the UK	David Sweeting	BRISTOL, University of
44	js-1999	2253	Citizenship, Political Mobilisation and Ethnic Minorities: Comparative and Integrated Approaches	15507	African Immigration in France and Claims for Housign	Cécile Péchu	RENNES I, Universite de
44	js-1999	2253	Citizenship, Political Mobilisation and Ethnic Minorities: Comparative and Integrated Approaches	15508	Civic Communities in a Multicultural Society	Meindert Fennema	AMSTERDAM, University of
44	js-1999	2253	Citizenship, Political Mobilisation and Ethnic Minorities: Comparative and Integrated Approaches	15510	Cultural Resources and Political Opportunities for the Mobilization of Ethnic Minorities in France and Switzerland	Florence Passy	GENÈVE, Université de
44	js-1999	2253	Citizenship, Political Mobilisation and Ethnic Minorities: Comparative and Integrated Approaches	15511	Cultural Resources and Poltical Opportunities for the Mobilization of Ethnic Minorities in France and Switzerland	Marco Giugni	GENÈVE, Université de
44	js-1999	2253	Citizenship, Political Mobilisation and Ethnic Minorities: Comparative and Integrated Approaches	15514	Ethnic Minority Mobilisation in Britain	Paul Statham	WISSENSCHAFTSZENTRUM BERLIN
44	js-1999	2253	Citizenship, Political Mobilisation and Ethnic Minorities: Comparative and Integrated Approaches	15516	Immigrants at the Polls.  An Analysis of Immigrant and Refugee Participation in Danish Local Elections	Lise Togeby	Aarhus Universitet
