conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
115	gc-2018	7549	MPs' Roles and Activities: Findings on Political Representation in Parliaments and How to Best Measure it	38628	Observing the 'Mandate Divide' in Germany? The Roles of Direct and List MPs in the Bundestag (NEW)	Sven T. Siefken	independent researcher
115	gc-2018	7549	MPs' Roles and Activities: Findings on Political Representation in Parliaments and How to Best Measure it	38629	Measuring Roles and MPs' Activities: A Methodological Proposal Applied to Spanish MPs in a Multilevel Political System	Pablo Oñate	University of Valencia
115	gc-2018	7549	MPs' Roles and Activities: Findings on Political Representation in Parliaments and How to Best Measure it	38629	Measuring Roles and MPs' Activities: A Methodological Proposal Applied to Spanish MPs in a Multilevel Political System	Acaymo Viera Berriel	University of Valencia
115	gc-2018	7549	MPs' Roles and Activities: Findings on Political Representation in Parliaments and How to Best Measure it	38665	Factors of Success in Candidate Selection. Political Capital, Political Attitudes and Non-Political Resources of Candidates for the German Bundestag in 2017	Benjamin Höhne	Martin-Luther-Universität Halle-Wittenberg
115	gc-2018	7549	MPs' Roles and Activities: Findings on Political Representation in Parliaments and How to Best Measure it	38665	Factors of Success in Candidate Selection. Political Capital, Political Attitudes and Non-Political Resources of Candidates for the German Bundestag in 2017	Suzanne S. Schüttemeyer	Martin-Luther-Universität Halle-Wittenberg
115	gc-2018	7549	MPs' Roles and Activities: Findings on Political Representation in Parliaments and How to Best Measure it	38665	Factors of Success in Candidate Selection. Political Capital, Political Attitudes and Non-Political Resources of Candidates for the German Bundestag in 2017	Daniel Hellmann	Martin-Luther-Universität Halle-Wittenberg
115	gc-2018	7549	MPs' Roles and Activities: Findings on Political Representation in Parliaments and How to Best Measure it	40622	Lobbying Partners or Strangers? Explaining the Interaction Between Political Parties and Interest Groups	Elin Haugsgjerd Allern	Universitetet i Oslo
115	gc-2018	7549	MPs' Roles and Activities: Findings on Political Representation in Parliaments and How to Best Measure it	40622	Lobbying Partners or Strangers? Explaining the Interaction Between Political Parties and Interest Groups	Heike Klüver	Humboldt-Universität zu Berlin
115	gc-2018	7549	MPs' Roles and Activities: Findings on Political Representation in Parliaments and How to Best Measure it	40622	Lobbying Partners or Strangers? Explaining the Interaction Between Political Parties and Interest Groups	David Marshall	University of Reading
115	gc-2018	7549	MPs' Roles and Activities: Findings on Political Representation in Parliaments and How to Best Measure it	40622	Lobbying Partners or Strangers? Explaining the Interaction Between Political Parties and Interest Groups	Simon Otjes	Rijksuniversiteit Groningen
115	gc-2018	7549	MPs' Roles and Activities: Findings on Political Representation in Parliaments and How to Best Measure it	40622	Lobbying Partners or Strangers? Explaining the Interaction Between Political Parties and Interest Groups	Anne Rasmussen	University of Copenhagen
115	gc-2018	7549	MPs' Roles and Activities: Findings on Political Representation in Parliaments and How to Best Measure it	40622	Lobbying Partners or Strangers? Explaining the Interaction Between Political Parties and Interest Groups	Christopher Witko	University of South Carolina
115	gc-2018	7550	How to Govern Who Governs: Referendums in a Comparative Perspective	38632	Cameron’s European Legacy: How Brexit Demonstrates the Flawed Politics of Simple Solutions	Andrew Glencross	Aston University
115	gc-2018	7550	How to Govern Who Governs: Referendums in a Comparative Perspective	38634	Referendums in Consolidated Democracies – Towards a Comparative Approach	Eva G. Heidbreder	Otto-von-Guericke University Magdeburg
115	gc-2018	7550	How to Govern Who Governs: Referendums in a Comparative Perspective	38634	Referendums in Consolidated Democracies – Towards a Comparative Approach	Scott Siegel	San Francisco State University
115	gc-2018	7550	How to Govern Who Governs: Referendums in a Comparative Perspective	40405	Deconstructing Brexit: Eurosceptic Discourse and the Ideational Context of the United Kingdom’s Exit from the European Union	Benjamin Hawkins	University of York
115	gc-2018	7550	How to Govern Who Governs: Referendums in a Comparative Perspective	42687	Brexit and Polexit: Collective Narcissism Predicts Support for Leaving the European Union	Aleksandra Cichocka	University of Kent
115	gc-2018	7550	How to Govern Who Governs: Referendums in a Comparative Perspective	42687	Brexit and Polexit: Collective Narcissism Predicts Support for Leaving the European Union	Marta Pyrczak	University of Social Sciences and Humanities
115	gc-2018	7550	How to Govern Who Governs: Referendums in a Comparative Perspective	42687	Brexit and Polexit: Collective Narcissism Predicts Support for Leaving the European Union	Aleksandra Cislak	Nicolaus Copernicus University
115	gc-2018	7553	Does European Integration Sponsor Populist Politics?	38654	No Space to Hide: Do Nation-State Institutions Create Populist Publics?	Timofey Agarin	Queen's University Belfast
115	gc-2018	7553	Does European Integration Sponsor Populist Politics?	38655	Populism or Neo-Authoritarianism in Diversified Europe? Comparing Poland and Austria	Ireneusz Pawel Karolewski	University of Leipzig
115	gc-2018	7553	Does European Integration Sponsor Populist Politics?	38656	Minority Accommodation as a Trigger of Populist Politics in the Czech Republic and Slovakia: Populist Backlash?	Petra Guasti	Johann Wolfgang Goethe-Universität Frankfurt
115	gc-2018	7553	Does European Integration Sponsor Populist Politics?	38656	Minority Accommodation as a Trigger of Populist Politics in the Czech Republic and Slovakia: Populist Backlash?	Lenka Bustikova-Siroky	Arizona State University
115	gc-2018	7553	Does European Integration Sponsor Populist Politics?	38657	Breaking EU’s Eastern Democracies – Populism in Romania and Hungary	Robert Sata	Central European University
115	gc-2018	7553	Does European Integration Sponsor Populist Politics?	38658	Majoritarian Democracies for Divided Societies: How Tolerant are Estonians and Latvians of Their Minorities?	Kjetil Duvold	Dalarna University
115	gc-2018	7558	Democratic Innovation Beyond Political Decision-Making	38746	Modular Democracy: Building a Democratic System from Root Concepts	Rikki Dean	Johann Wolfgang Goethe-Universität Frankfurt
115	gc-2018	7558	Democratic Innovation Beyond Political Decision-Making	38746	Modular Democracy: Building a Democratic System from Root Concepts	Brigitte Geißel	Johann Wolfgang Goethe-Universität Frankfurt
115	gc-2018	7558	Democratic Innovation Beyond Political Decision-Making	38747	Doing Democracy Differently: How Can Participatory Innovations Take Hold in Deprived Areas?	Rod Dacombe	Kings College London
115	gc-2018	7558	Democratic Innovation Beyond Political Decision-Making	38748	Tyrannies of Distributed Leadership in Co-Production: Power, Process, Paralysis, Permission and Politeness	Liz Richardson	University of Manchester
115	gc-2018	7558	Democratic Innovation Beyond Political Decision-Making	38748	Tyrannies of Distributed Leadership in Co-Production: Power, Process, Paralysis, Permission and Politeness	Catherine Durose	University of Birmingham
115	gc-2018	7558	Democratic Innovation Beyond Political Decision-Making	39733	Fugitive Coproduction: Making and Unmaking Hospitals in Scotland’s National Health Service	Ellen Stewart	University of Edinburgh
115	gc-2018	7558	Democratic Innovation Beyond Political Decision-Making	42420	Enhancing Citizen Participation Through Democratic Innovation: The Case of “Ahora Madrid” at Madrid City Hall	Fabiola Mota	Universidad Autònoma de Madrid – Instituto de Políticas y Bienes Públicos del CSIC
115	gc-2018	7559	Institutional Integrity and Corruption	38755	The Opposite of Political Corruption: A Publicity-Based Account	Emanuela Ceva	University of Geneva
115	gc-2018	7559	Institutional Integrity and Corruption	38756	The Internal Enemy of Public Institutions	Maria Paola Ferretti	Johann Wolfgang Goethe-Universität Frankfurt
115	gc-2018	7559	Institutional Integrity and Corruption	38757	Dysfunctional Epistemic Institutions as a Form of Corruption?	Lisa Herzog	Rijksuniversiteit Groningen
115	gc-2018	7559	Institutional Integrity and Corruption	38758	An Institutional Conception of Public Integrity	Nikolas Kirby	University of Oxford
115	gc-2018	7560	Entrepreneurial Parties: Danger to Liberal Democracy in East-Central Europe?	38807	"""How to Create a Loyal and Efficient Political Machine? Billionaire Andrej Babiš and His Party ANO”"	Lubomir Kopeček	Masaryk University
115	gc-2018	7560	Entrepreneurial Parties: Danger to Liberal Democracy in East-Central Europe?	38807	"""How to Create a Loyal and Efficient Political Machine? Billionaire Andrej Babiš and His Party ANO”"	Vit Hloušek	Masaryk University
115	gc-2018	7560	Entrepreneurial Parties: Danger to Liberal Democracy in East-Central Europe?	38808	Analysis of Organization and Appealing Strategies in Freedom and Direct Democracy Party of Tomio Okamura	Petra Vodová	University of Hradec Králové
115	gc-2018	7560	Entrepreneurial Parties: Danger to Liberal Democracy in East-Central Europe?	38809	Do Entrepreneurial Parties Make Any Difference for Liberal Democracy? The Case of Poland	Beata Kosowska-Gąstoł	Jagiellonian University
115	gc-2018	7560	Entrepreneurial Parties: Danger to Liberal Democracy in East-Central Europe?	38809	Do Entrepreneurial Parties Make Any Difference for Liberal Democracy? The Case of Poland	Katarzyna Sobolewska-Myślik	Institute of Political Science Pedagogical University Kraków Poland
115	gc-2018	7560	Entrepreneurial Parties: Danger to Liberal Democracy in East-Central Europe?	38810	New Parties and (Non)Democratic Innovations: The Case of Slovenia	Alenka Krašovec	University of Ljubljana
115	gc-2018	7560	Entrepreneurial Parties: Danger to Liberal Democracy in East-Central Europe?	38811	Entrepreneurial Parties and the Quality of Representative Democracy in Lithuania	Mažvydas Jastramskis	Vilnius University
115	gc-2018	7560	Entrepreneurial Parties: Danger to Liberal Democracy in East-Central Europe?	38811	Entrepreneurial Parties and the Quality of Representative Democracy in Lithuania	Ainė Ramonaitė	Vilnius University
115	gc-2018	7585	Same Ingredients, Different Recipes: EU Leverage and Democratic Backsliding in New Member States and Candidate Countries	39031	Backsliding in the Post-Communist Space. A Qualitative Comparative Analysis	Aron Buzogany	Freie Universität Berlin
115	gc-2018	7585	Same Ingredients, Different Recipes: EU Leverage and Democratic Backsliding in New Member States and Candidate Countries	39031	Backsliding in the Post-Communist Space. A Qualitative Comparative Analysis	Christian Hagemann	Bavarian School of Public Policy
115	gc-2018	7585	Same Ingredients, Different Recipes: EU Leverage and Democratic Backsliding in New Member States and Candidate Countries	39032	Same Menu, Different Recipes? A Qualitative Comparative Analysis of Democratic Backsliding in the EU Enlargement Region	Natasha Wunsch	Sciences Po Paris
115	gc-2018	7585	Same Ingredients, Different Recipes: EU Leverage and Democratic Backsliding in New Member States and Candidate Countries	39033	External Influence Versus Patronal Politics: Is the EU Still Effective to Promote Democracy and the Rule of Law?	Christian Hagemann	Bavarian School of Public Policy
115	gc-2018	7585	Same Ingredients, Different Recipes: EU Leverage and Democratic Backsliding in New Member States and Candidate Countries	40433	Patterns of Vulnerability and Resilience in Central and East European Democracies	Martin Brusis	Babeş-Bolyai University
115	gc-2018	7596	The Challenges of Regulatory Governance in a World of Global Value Chains I	39155	The Rise of Buyer-Driven Sustainability Governance: Emerging Trends in the Global Coffee Sector	Janina Grabs	Westfälische Wilhelms-Universität Münster
115	gc-2018	7596	The Challenges of Regulatory Governance in a World of Global Value Chains I	39156	Swimming in Their Own Direction: Explaining Variation in Responses to Transnational Sustainability Governance in Asia’s Aquaculture Sector	Yixian Sun	Graduate Institute of International and Development Studies
