conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
7	js-2013	100	Electoral Quotas and Political Representation: Comparative Perspectives	1110	Tracing Gender Differences in Parliamentary Debates: A Growth Curve analysis of Ugandan MPs Activity Level in Plenary Proceedings, 1998-2008	Vibeke Wang	Universitetet i Bergen
7	js-2013	100	Electoral Quotas and Political Representation: Comparative Perspectives	1116	Gatekeepers under Pressure: Women's Representation and Party Competition in Malawi and the Western Cape Municipalities in South Africa	Ragnhild Louise Muriaas	Universitetet i Bergen
7	js-2013	100	Electoral Quotas and Political Representation: Comparative Perspectives	1116	Gatekeepers under Pressure: Women's Representation and Party Competition in Malawi and the Western Cape Municipalities in South Africa	Happy Kayuni	University of Malawi
7	js-2013	100	Electoral Quotas and Political Representation: Comparative Perspectives	1171	Formal Quotas versus Representative Behaviour: Patterns of Representative Behaviour of Slovenia’s Female MPs and MEPs	Tomaz Dezelan	University of Ljubljana
7	js-2013	100	Electoral Quotas and Political Representation: Comparative Perspectives	1171	Formal Quotas versus Representative Behaviour: Patterns of Representative Behaviour of Slovenia’s Female MPs and MEPs	Danica Fink Hafner	University of Ljubljana
7	js-2013	100	Electoral Quotas and Political Representation: Comparative Perspectives	1192	New Perspectives on Group Representational Schemes for Minorities and Women around the World	Karen Bird	McMaster University
7	js-2013	100	Electoral Quotas and Political Representation: Comparative Perspectives	1336	Concepts of Representation in the Process of Candidate Selection. Analysing intra-party Quotas for State Party Lists for the German Federal Elections	Marion Reiser	Friedrich-Schiller Universität Jena
7	js-2013	100	Electoral Quotas and Political Representation: Comparative Perspectives	1440	Politics of Electoral Quotas: Comparing the Political Representation of Ethnic Minorities and Women in Singapore	Netina Tan	McMaster University
7	js-2013	100	Electoral Quotas and Political Representation: Comparative Perspectives	1551	“Spill-over” Effect of the Electoral Gender Quota in South Korea	Ki-young Shin	Institute for Gender Studies, Ochanomizu University
7	js-2013	100	Electoral Quotas and Political Representation: Comparative Perspectives	637	Gender Quotas and Women’s Empowerment in Political Parties: Beyond the Distributive Logic	Tania Verge	Universitat Pompeu Fabra
7	js-2013	100	Electoral Quotas and Political Representation: Comparative Perspectives	637	Gender Quotas and Women’s Empowerment in Political Parties: Beyond the Distributive Logic	maria De La Fuente	Universitat Autònoma de Barcelona
7	js-2013	100	Electoral Quotas and Political Representation: Comparative Perspectives	707	Development from Representation? Exploring the Effects of Quotas for Scheduled Castes in India	Francesca Refsum Jensenius	Norwegian Institute of International Affairs
7	js-2013	100	Electoral Quotas and Political Representation: Comparative Perspectives	750	Quotas for Advisory Boards, Business, and Politics: Similarities and Differences in the Regulation of Gender Relations	Petra Meier	Universiteit Antwerpen
7	js-2013	100	Electoral Quotas and Political Representation: Comparative Perspectives	757	Electoral Gender Quotas and Citizen Attitudes towards Female Leaders: Evidence from a Natural Experiment in Lesotho	Amanda Clayton	University of Washington
7	js-2013	100	Electoral Quotas and Political Representation: Comparative Perspectives	790	Intersectionality and Electoral Quotas: Ethnicity and Gender in Candidate Selection in Belgian and Dutch Parties	Silvia Erzeel	Vrije Universiteit Brussel
7	js-2013	100	Electoral Quotas and Political Representation: Comparative Perspectives	790	Intersectionality and Electoral Quotas: Ethnicity and Gender in Candidate Selection in Belgian and Dutch Parties	Karen Celis	Vrije Universiteit Brussel
